Time,Lon,Lat,Mag,Depth,Description
2018-08-28T22:35:13.410000Z,146.8395,16.8044,6.4,55000.0,MARIANA ISLANDS
2018-08-29T03:51:56.940000Z,170.0502,-22.0663,7.1,26680.0,SOUTHEAST OF LOYALTY ISLANDS
2018-09-06T15:49:14.420000Z,179.3555,-18.4952,7.9,617870.0,FIJI ISLANDS
2018-09-07T02:12:04.350000Z,-78.8955,-2.3453,6.2,93530.0,ECUADOR
2018-09-09T19:31:35.090000Z,161.5025,-10.0207,6.5,68000.0,SOLOMON ISLANDS
2018-09-10T04:19:02.630000Z,-179.3728,-31.7447,6.9,115000.0,KERMADEC ISLANDS REGION
2018-09-10T19:31:37.420000Z,170.1584,-21.988,6.3,12000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-09-16T21:11:48.820000Z,178.2059,-25.421,6.5,576000.0,SOUTH OF FIJI ISLANDS
2018-09-30T10:52:24.240000Z,-178.0788,-18.3465,6.7,564130.0,FIJI ISLANDS REGION
2018-10-01T23:59:42.730000Z,120.2417,-10.5574,6.0,29000.0,"SUMBA REGION, INDONESIA"
2018-10-10T18:44:55.280000Z,114.4555,-7.453,6.0,9000.0,BALI SEA
2018-10-10T20:45:26.530000Z,151.3241,-5.7498,6.1,53140.0,"NEW BRITAIN REGION, P.N.G."
2018-10-10T20:48:20.750000Z,151.2197,-5.7078,7.0,45050.0,"NEW BRITAIN REGION, P.N.G."
2018-10-10T22:00:34.500000Z,151.7231,-4.9624,6.2,121000.0,"NEW BRITAIN REGION, P.N.G."
2018-10-16T00:28:12.710000Z,169.4899,-21.9362,6.3,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-10-16T01:03:43.090000Z,169.4867,-21.726,6.4,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-10-22T05:39:40.330000Z,-129.4783,49.2496,6.6,10960.0,"VANCOUVER ISLAND, CANADA REGION"
2018-10-22T06:16:28.160000Z,-129.2135,49.3468,6.8,10000.0,"VANCOUVER ISLAND, CANADA REGION"
2018-10-22T06:22:48.810000Z,-129.6725,49.3142,6.5,10000.0,"VANCOUVER ISLAND, CANADA REGION"
2018-10-28T22:23:54.080000Z,-90.3848,12.9489,6.1,24690.0,OFF COAST OF CENTRAL AMERICA
2018-10-29T06:54:21.440000Z,-66.4086,-57.4045,6.3,10000.0,DRAKE PASSAGE
2018-10-30T02:13:39.550000Z,174.9766,-39.0541,6.1,227280.0,"NORTH ISLAND, NEW ZEALAND"
2018-11-01T22:19:51.540000Z,-69.2923,-19.5882,6.2,102000.0,NORTHERN CHILE
2018-11-10T08:33:21.140000Z,-174.0081,-20.4538,6.1,35000.0,TONGA ISLANDS
2018-11-11T14:03:59.560000Z,-49.8719,15.5653,6.3,10000.0,NORTH ATLANTIC OCEAN
2018-11-15T20:02:22.920000Z,-25.546,-56.7065,6.4,15000.0,SOUTH SANDWICH ISLANDS REGION
2018-11-16T03:26:55.400000Z,163.1581,-10.5489,6.1,8840.0,SOLOMON ISLANDS
2018-11-18T20:25:46.590000Z,-178.9273,-17.8735,6.8,540000.0,FIJI ISLANDS REGION
2018-11-25T03:40:50.810000Z,-81.0931,13.1817,6.0,10000.0,CARIBBEAN SEA
2018-12-01T13:27:21.080000Z,128.7065,-7.3841,6.4,136000.0,BANDA SEA
2018-12-05T04:14:36.470000Z,169.3156,-21.9814,6.0,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-12-05T04:18:08.400000Z,169.4179,-21.9568,7.5,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-12-05T06:43:04.120000Z,169.6677,-22.0502,6.6,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2018-12-11T02:26:32.730000Z,-26.4656,-58.5981,7.1,164660.0,SOUTH SANDWICH ISLANDS REGION
2018-12-16T09:42:37.200000Z,140.2323,-3.9226,6.1,61970.0,"IRIAN JAYA, INDONESIA"
2018-12-19T01:37:40.500000Z,-101.0723,-36.1378,6.3,10000.0,SOUTHEAST OF EASTER ISLAND
2018-12-22T14:25:01.220000Z,166.8116,-13.394,6.0,42000.0,VANUATU ISLANDS
2018-12-23T23:08:43.340000Z,-175.0923,-20.2873,6.4,113000.0,TONGA ISLANDS
2018-12-29T03:39:09.740000Z,126.9209,5.8983,7.0,60210.0,"MINDANAO, PHILIPPINES"
2018-12-31T02:35:37.670000Z,-161.5131,54.4266,6.0,31000.0,ALASKA PENINSULA
2019-01-05T19:25:38.580000Z,-71.5834,-8.1486,6.8,571180.0,WESTERN BRAZIL
2019-01-06T17:27:20.670000Z,126.7361,2.2414,6.6,60000.0,NORTHERN MOLUCCA SEA
2019-01-15T18:06:34.290000Z,166.8787,-13.3312,6.6,35000.0,VANUATU ISLANDS
2019-01-17T15:06:35.640000Z,146.3564,-3.2525,6.2,10000.0,BISMARCK SEA
2019-01-18T13:18:32.330000Z,168.6329,-19.2079,6.0,45060.0,VANUATU ISLANDS
2019-01-20T01:32:51.850000Z,-71.4202,-30.071,6.7,54820.0,NEAR COAST OF CENTRAL CHILE
2019-01-21T23:59:22.600000Z,119.1472,-10.3113,6.0,16770.0,"SUMBA REGION, INDONESIA"
2019-01-22T05:10:03.670000Z,119.0309,-10.4663,6.4,27010.0,"SUMBA REGION, INDONESIA"
2019-01-22T19:01:43.580000Z,42.3568,-43.1219,6.7,13000.0,PRINCE EDWARD ISLANDS REGION
2019-01-26T03:51:38.430000Z,156.3109,-7.0194,6.2,361920.0,SOLOMON ISLANDS
2019-01-26T19:56:44.070000Z,-178.9592,-21.0475,6.2,588000.0,FIJI ISLANDS REGION
2019-02-01T16:14:13.090000Z,-92.2981,14.7628,6.6,67930.0,"NEAR COAST OF CHIAPAS, MEXICO"
2019-02-12T12:34:16.500000Z,145.7965,19.02,6.0,144320.0,MARIANA ISLANDS
2019-02-17T14:35:55.840000Z,152.1319,-3.3412,6.4,368120.0,"NEW IRELAND REGION, P.N.G."
2019-02-22T10:17:22.410000Z,-77.0231,-2.199,7.5,132360.0,PERU-ECUADOR BORDER REGION
2019-03-01T08:50:42.620000Z,-70.135,-14.7016,7.0,267000.0,CENTRAL PERU
2019-03-06T15:46:14.900000Z,-177.8845,-32.0238,6.4,29000.0,SOUTH OF KERMADEC ISLANDS
2019-03-10T08:12:26.420000Z,-178.5889,-17.8512,6.2,578680.0,FIJI ISLANDS REGION
2019-03-10T12:48:03.690000Z,152.0549,-10.1395,6.1,30000.0,D'ENTRECASTEAUX ISLANDS REGION
2019-03-15T05:03:50.060000Z,-65.9072,-17.8744,6.3,359000.0,CENTRAL BOLIVIA
2019-03-20T15:23:58.680000Z,167.6551,-15.5965,6.3,119000.0,VANUATU ISLANDS
2019-03-23T19:21:18.010000Z,-76.2231,4.5629,6.1,122000.0,COLOMBIA
2019-03-24T04:37:35.909000Z,126.38,1.6617,6.1,45000.0,NORTHERN MOLUCCA SEA
2019-03-30T11:20:42.559000Z,151.1053,-5.7003,6.2,41000.0,"NEW BRITAIN REGION, P.N.G."
2019-03-31T07:04:04.800000Z,-80.8089,-1.944,6.2,18000.0,NEAR COAST OF ECUADOR
2019-04-05T16:14:16.754000Z,-27.856,-55.9206,6.4,58600.0,SOUTH SANDWICH ISLANDS REGION
2019-04-06T21:55:01.624000Z,125.014,-6.8492,6.3,539000.0,BANDA SEA
2019-04-09T17:53:59.096000Z,-25.2559,-58.6064,6.5,44830.0,SOUTH SANDWICH ISLANDS REGION
2019-04-12T11:40:49.886000Z,122.5527,-1.8518,6.8,17480.0,"SULAWESI, INDONESIA"
2019-04-18T14:46:01.901000Z,139.4904,-51.0555,6.5,10000.0,WESTERN INDIAN-ANTARCTIC RIDGE
2019-04-22T14:49:05.376000Z,-27.3509,-56.2633,6.0,79000.0,SOUTH SANDWICH ISLANDS REGION
2019-04-23T14:20:17.830000Z,-178.7639,-24.7059,6.0,385580.0,SOUTH OF FIJI ISLANDS
2019-05-03T07:25:29.171000Z,160.1389,-6.928,6.2,10000.0,SOLOMON ISLANDS
2019-05-06T21:19:37.981000Z,146.4505,-6.973,7.1,146000.0,"EASTERN NEW GUINEA REG., P.N.G."
2019-05-12T19:24:50.395000Z,-82.8326,8.6227,6.0,19000.0,PANAMA-COSTA RICA BORDER REGION
2019-05-14T12:58:26.074000Z,152.5694,-4.081,7.5,10000.0,"NEW BRITAIN REGION, P.N.G."
2019-05-19T01:23:29.151000Z,169.7779,-21.6619,6.3,20000.0,SOUTHEAST OF LOYALTY ISLANDS
2019-05-19T14:27:12.394000Z,169.5741,-21.7384,6.0,19950.0,SOUTHEAST OF LOYALTY ISLANDS
2019-05-19T14:56:50.691000Z,169.4692,-21.6074,6.3,20000.0,SOUTHEAST OF LOYALTY ISLANDS
2019-05-23T08:45:17.746000Z,-178.2387,51.3078,6.1,30000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2019-05-26T07:41:15.058000Z,-75.2775,-5.8132,8.0,122400.0,NORTHERN PERU
2019-05-30T09:03:28.971000Z,-89.3663,13.1462,6.6,25000.0,EL SALVADOR
2019-05-30T15:38:01.451000Z,-176.3171,-21.7541,6.0,177850.0,FIJI ISLANDS REGION
2019-05-31T10:12:32.135000Z,126.5518,6.2643,6.1,90210.0,"MINDANAO, PHILIPPINES"
2019-06-02T10:36:29.659000Z,-173.9076,-21.2091,6.0,10000.0,TONGA ISLANDS
2019-06-14T00:19:12.401000Z,-72.0819,-30.0557,6.4,11000.0,OFF COAST OF CENTRAL CHILE
2019-06-15T21:56:10.835000Z,-174.169,-21.1807,6.1,13000.0,TONGA ISLANDS
2019-06-15T22:55:04.132000Z,-178.106,-30.644,7.3,46000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2019-06-16T05:17:16.244000Z,-178.0827,-31.069,6.3,31520.0,KERMADEC ISLANDS REGION
2019-06-17T06:02:05.750000Z,-177.5972,-30.9381,6.0,16000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2019-06-19T07:01:42.801000Z,-177.787,-30.6004,6.4,10000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2019-06-19T17:24:48.833000Z,138.4599,-2.243,6.3,10000.0,"IRIAN JAYA, INDONESIA"
2019-06-21T08:37:16.951000Z,-177.4658,-30.8598,6.3,14000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2019-06-24T01:05:29.464000Z,138.5675,-2.7756,6.1,28000.0,"IRIAN JAYA, INDONESIA"
2019-06-24T02:53:39.830000Z,129.1692,-6.4078,7.3,212000.0,BANDA SEA
2019-06-26T05:23:50.890000Z,-82.7677,8.449,6.2,26220.0,PANAMA-COSTA RICA BORDER REGION
2019-06-27T11:04:57.020000Z,-179.2332,-30.3859,6.3,10000.0,KERMADEC ISLANDS REGION
2019-06-28T15:51:31.302000Z,144.3477,19.8515,6.4,410000.0,MARIANA ISLANDS
2019-07-01T17:13:29.073000Z,167.5238,-15.4376,6.0,97090.0,VANUATU ISLANDS
2019-07-04T04:30:44.297000Z,-130.515,51.2215,6.2,10000.0,QUEEN CHARLOTTE ISLANDS REGION
2019-07-04T17:33:49.040000Z,-117.506,35.705167,6.4,10710.0,CENTRAL CALIFORNIA
2019-07-06T03:19:53.040000Z,-117.599333,35.7695,7.1,8000.0,CENTRAL CALIFORNIA
2019-07-07T15:08:40.525000Z,126.1892,0.5126,6.9,35000.0,NORTHERN MOLUCCA SEA
2019-07-11T17:08:37.977000Z,155.2241,-4.6408,6.0,495170.0,SOLOMON ISLANDS
2019-07-14T05:39:23.427000Z,120.3574,-18.2237,6.6,10000.0,WESTERN AUSTRALIA
2019-07-14T09:10:50.533000Z,128.0931,-0.529,7.3,10000.0,"HALMAHERA, INDONESIA"
2019-07-15T08:21:35.928000Z,149.5517,-5.9904,6.2,58970.0,"NEW BRITAIN REGION, P.N.G."
2019-07-23T10:33:24.010000Z,154.063,-61.2936,6.0,10000.0,BALLENY ISLANDS REGION
2019-07-31T15:02:33.853000Z,167.9982,-16.1985,6.6,181000.0,VANUATU ISLANDS
2019-08-01T18:28:07.272000Z,-72.3079,-34.2367,6.8,25000.0,NEAR COAST OF CENTRAL CHILE
2019-08-20T13:03:52.574000Z,166.2991,-11.3537,6.0,36880.0,SANTA CRUZ ISLANDS
2019-08-21T14:28:25.652000Z,139.324,-50.3302,6.0,10000.0,WESTERN INDIAN-ANTARCTIC RIDGE
2019-08-24T15:51:27.014000Z,167.1983,-14.2896,6.0,115000.0,VANUATU ISLANDS
2019-08-27T23:55:19.187000Z,-26.5801,-60.2152,6.6,16000.0,SOUTH SANDWICH ISLANDS REGION
2019-08-29T15:07:57.794000Z,-127.8761,43.5436,6.3,4740.0,OFF COAST OF OREGON
2019-09-01T15:54:20.411000Z,-178.567,-20.3599,6.6,591000.0,FIJI ISLANDS REGION
2019-09-24T03:23:40.000000Z,-67.2701,19.077,6.0,10000.0,MONA PASSAGE
2019-09-25T23:46:43.029000Z,128.3683,-3.46,6.5,8970.0,"SERAM, INDONESIA"
2019-09-26T16:36:18.134000Z,-72.0019,-40.8152,6.1,129000.0,CENTRAL CHILE
2019-09-27T12:05:02.386000Z,-177.8611,-30.1755,6.1,33000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2019-09-29T02:02:51.935000Z,126.5495,5.6929,6.2,73000.0,"MINDANAO, PHILIPPINES"
2019-09-29T15:57:53.236000Z,-73.1631,-35.4756,6.7,11000.0,OFF COAST OF CENTRAL CHILE
2019-10-21T02:52:29.674000Z,169.4883,-19.0184,6.4,231000.0,VANUATU ISLANDS
2019-11-02T18:08:41.079000Z,-26.2338,-55.6659,6.1,8000.0,SOUTH SANDWICH ISLANDS REGION
2019-11-04T21:53:25.320000Z,-71.3753,-31.8362,6.1,53000.0,NEAR COAST OF CENTRAL CHILE
2019-11-04T22:43:32.280000Z,-175.272,-18.5747,6.6,10000.0,TONGA ISLANDS
2019-11-05T20:52:01.296000Z,-9.2701,-57.9643,6.3,10000.0,EAST OF SOUTH SANDWICH ISLANDS
2019-11-05T23:17:25.042000Z,167.7404,-13.8056,6.0,10000.0,VANUATU ISLANDS
2019-11-06T00:39:09.303000Z,167.8086,-13.7208,6.0,10000.0,VANUATU ISLANDS
2019-11-08T10:44:44.876000Z,-179.4911,-21.9688,6.5,582920.0,FIJI ISLANDS REGION
2019-11-11T23:03:28.056000Z,-175.3598,-18.8857,6.1,10000.0,TONGA ISLANDS
2019-11-14T16:17:40.582000Z,126.414,1.6199,7.1,33000.0,NORTHERN MOLUCCA SEA
2019-11-14T21:12:54.750000Z,126.4136,1.5673,6.0,23000.0,NORTHERN MOLUCCA SEA
2019-11-20T04:27:05.120000Z,-93.2133,13.8855,6.3,14160.0,"OFF COAST OF CHIAPAS, MEXICO"
2019-11-23T12:11:15.564000Z,132.8148,1.6436,6.2,5000.0,"IRIAN JAYA REGION, INDONESIA"
2019-11-24T00:54:01.052000Z,-175.5108,51.3809,6.3,20000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2019-12-02T05:01:54.817000Z,-178.1011,51.1862,6.0,28000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2019-12-03T08:46:36.374000Z,-70.6504,-18.5597,6.0,32440.0,NEAR COAST OF NORTHERN CHILE
2019-12-04T20:10:03.595000Z,169.5748,-19.0677,6.0,266000.0,VANUATU ISLANDS
2019-12-06T13:04:46.931000Z,-175.1193,-15.2838,6.0,10000.0,TONGA ISLANDS
2019-12-14T04:57:34.937000Z,167.7089,-14.3628,6.0,7510.0,VANUATU ISLANDS
2019-12-23T19:49:43.101000Z,-129.9268,50.6077,6.0,10000.0,"VANCOUVER ISLAND, CANADA REGION"
2019-12-23T20:56:23.555000Z,-129.7573,50.5169,6.0,10000.0,"VANCOUVER ISLAND, CANADA REGION"
2019-12-24T16:43:33.782000Z,-63.3748,-26.9915,6.0,581630.0,"SANTIAGO DEL ESTERO PROV., ARG."
2019-12-24T19:03:52.514000Z,-74.0501,3.5273,6.0,11000.0,COLOMBIA
2019-12-25T03:36:01.578000Z,-129.9656,50.6081,6.3,6380.0,"VANCOUVER ISLAND, CANADA REGION"
2020-01-07T08:24:25.143000Z,-66.828,17.8672,6.4,8070.0,PUERTO RICO REGION
2020-01-07T19:11:35.665000Z,151.2659,-5.2046,6.0,117000.0,"NEW BRITAIN REGION, P.N.G."
2020-01-18T16:38:14.384000Z,139.327,-2.8617,6.0,44000.0,NEAR NORTH COAST OF IRIAN JAYA
2020-01-19T16:58:20.002000Z,123.8025,-0.1042,6.1,121720.0,"MINAHASSA PENINSULA, SULAWESI"
2020-01-20T06:51:37.820000Z,-26.2889,-59.2287,6.1,93000.0,SOUTH SANDWICH ISLANDS REGION
2020-01-23T05:53:02.618000Z,-177.855,51.9836,6.2,10000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2020-01-26T06:31:55.398000Z,-179.8892,51.1338,6.1,17000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2020-01-27T05:02:01.704000Z,161.0606,-10.0929,6.3,21000.0,SOLOMON ISLANDS
2020-01-28T19:10:24.963000Z,-78.7582,19.418,7.7,15180.0,CUBA REGION
2020-01-28T21:55:16.420000Z,-80.742,18.9437,6.1,10000.0,NORTH OF HONDURAS
2020-01-29T13:49:49.744000Z,161.2756,-10.418,6.0,85000.0,SOLOMON ISLANDS
2020-02-06T13:40:09.255000Z,126.494,5.469,6.0,43640.0,"MINDANAO, PHILIPPINES"
2020-02-08T14:32:58.625000Z,-25.5526,-59.9212,6.0,16000.0,SOUTH SANDWICH ISLANDS REGION
2020-02-09T06:04:29.967000Z,152.1522,-5.4925,6.1,34000.0,"NEW BRITAIN REGION, P.N.G."
2020-03-14T10:01:16.943000Z,-175.6074,-27.3664,6.4,10000.0,KERMADEC ISLANDS REGION
2020-03-17T16:06:22.370000Z,-172.1911,-16.0252,6.0,10000.0,SAMOA ISLANDS REGION
2020-03-18T03:13:45.742000Z,167.0277,-13.1364,6.1,176000.0,VANUATU ISLANDS
2020-03-18T17:45:39.299000Z,115.1378,-11.0521,6.2,20680.0,"SOUTH OF BALI, INDONESIA"
2020-03-22T22:38:04.810000Z,-104.9519,-4.6744,6.1,10000.0,CENTRAL EAST PACIFIC RISE
2020-03-31T23:52:31.094000Z,-115.1356,44.4603,6.78,14530.0,WESTERN IDAHO
2020-04-05T18:37:10.710000Z,126.4306,1.4204,6.0,38760.0,NORTHERN MOLUCCA SEA
2020-04-12T06:57:47.719000Z,77.4459,-36.9637,6.1,10000.0,MID-INDIAN RIDGE
2020-04-14T01:06:47.913000Z,-176.3478,-30.3889,6.0,31000.0,KERMADEC ISLANDS REGION
2020-04-16T08:04:37.597000Z,-85.7099,16.9332,6.0,10000.0,NORTH OF HONDURAS
2020-04-25T02:53:05.558000Z,154.2794,-6.4943,6.2,12940.0,SOLOMON ISLANDS
2020-05-06T13:53:56.960000Z,129.8613,-6.7949,6.8,107000.0,BANDA SEA
2020-05-07T11:21:19.839000Z,154.7127,-4.4543,6.1,466170.0,SOLOMON ISLANDS
2020-05-12T22:41:12.177000Z,166.6482,-12.0662,6.6,107000.0,SANTA CRUZ ISLANDS
2020-05-15T11:03:27.176000Z,-117.8497,38.1689,6.5,2700.0,NEVADA
2020-05-22T08:46:06.973000Z,-108.1275,22.4152,6.1,10000.0,OFF COAST OF CENTRAL MEXICO
2020-05-27T07:09:10.686000Z,167.8644,-17.1569,6.1,10000.0,VANUATU ISLANDS
2020-05-31T05:09:38.601000Z,-70.7643,-15.3164,6.1,186000.0,SOUTHERN PERU
2020-06-03T07:35:34.844000Z,-68.4217,-23.2955,6.8,96840.0,NORTHERN CHILE
2020-06-03T09:31:37.481000Z,-176.731,-24.6914,6.1,90470.0,SOUTH OF FIJI ISLANDS
2020-06-04T08:49:39.782000Z,128.2477,2.9231,6.4,106860.0,"HALMAHERA, INDONESIA"
2020-06-13T21:08:30.503000Z,145.1116,18.9317,6.2,622000.0,MARIANA ISLANDS
2020-06-18T12:49:53.747000Z,-177.8383,-33.2938,7.4,10000.0,SOUTH OF KERMADEC ISLANDS
2020-06-23T07:43:29.219000Z,123.7866,0.0368,6.0,109000.0,"MINAHASSA PENINSULA, SULAWESI"
2020-06-23T15:29:04.329000Z,-96.0101,15.8829,7.4,20000.0,"NEAR COAST OF OAXACA, MEXICO"
2020-07-06T18:16:18.408000Z,140.2462,12.0787,6.2,10000.0,"W. CAROLINE ISLANDS, MICRONESIA"
2020-07-17T02:50:22.162000Z,147.7754,-7.8386,7.0,73000.0,"EASTERN NEW GUINEA REG., P.N.G."
2020-07-18T15:32:37.220000Z,-172.6977,-15.2462,6.1,16000.0,SAMOA ISLANDS REGION
2020-07-21T20:56:25.167000Z,-178.6325,-20.8045,6.0,605200.0,FIJI ISLANDS REGION
2020-07-22T06:12:44.593000Z,-158.5217,55.0298,7.8,28000.0,ALASKA PENINSULA
2020-07-22T06:16:18.657000Z,-159.0423,54.9322,6.1,17670.0,SOUTH OF ALASKA
2020-07-26T00:53:59.067000Z,-25.4055,-60.7812,6.4,10000.0,SOUTH SANDWICH ISLANDS REGION
2020-07-28T08:03:44.140000Z,-161.1436,54.8674,6.1,41260.0,ALASKA PENINSULA
2020-08-01T19:22:05.198000Z,148.6412,-3.1912,6.1,10000.0,BISMARCK SEA
2020-08-05T12:05:36.264000Z,168.078,-16.0919,6.4,178900.0,VANUATU ISLANDS
2020-08-06T23:36:44.553000Z,42.4486,-41.6794,6.3,10000.0,PRINCE EDWARD ISLANDS REGION
2020-08-21T04:09:52.217000Z,123.4829,-6.6869,6.9,627760.0,BANDA SEA
2020-08-24T21:51:09.715000Z,-84.6396,9.5996,6.0,23310.0,COSTA RICA
2020-08-25T19:02:58.428000Z,151.8642,-5.5603,6.0,23000.0,"NEW BRITAIN REGION, P.N.G."
2020-08-25T19:08:52.908000Z,151.8365,-5.5454,6.2,22000.0,"NEW BRITAIN REGION, P.N.G."
2020-09-01T04:09:28.731000Z,-71.3031,-27.9728,6.8,23000.0,NEAR COAST OF NORTHERN CHILE
2020-09-01T04:30:02.198000Z,-71.2874,-28.0385,6.3,16530.0,NEAR COAST OF CENTRAL CHILE
2020-09-01T21:09:17.626000Z,-71.3716,-27.9154,6.5,14520.0,NEAR COAST OF NORTHERN CHILE
2020-09-06T01:16:58.850000Z,-71.4938,-30.3501,6.3,28240.0,NEAR COAST OF CENTRAL CHILE
2020-09-06T02:59:16.073000Z,167.5321,-17.1562,6.2,10000.0,VANUATU ISLANDS
2020-09-07T06:12:39.710000Z,168.4935,-17.1086,6.0,10000.0,VANUATU ISLANDS
2020-09-11T07:35:57.195000Z,-69.9093,-21.3957,6.2,51000.0,NORTHERN CHILE
2020-09-15T04:12:16.291000Z,179.8689,-15.095,6.0,10000.0,FIJI ISLANDS
2020-09-26T17:10:22.422000Z,31.7636,-48.0314,6.1,10000.0,SOUTH OF AFRICA
2020-10-01T01:13:36.524000Z,-174.1217,-19.5385,6.4,28000.0,TONGA ISLANDS
2020-10-01T10:34:48.481000Z,148.6576,-6.0867,6.0,109220.0,"NEW BRITAIN REGION, P.N.G."
2020-10-06T10:11:46.688000Z,-178.4762,-18.0101,6.0,633920.0,FIJI ISLANDS REGION
2020-10-08T07:35:32.224000Z,146.1686,-6.114,6.3,103490.0,"EASTERN NEW GUINEA REG., P.N.G."
2020-10-19T20:54:39.436000Z,-159.6519,54.6093,7.6,31080.0,SOUTH OF ALASKA
2020-10-23T07:04:30.922000Z,-179.9572,-25.64,6.1,454000.0,SOUTH OF FIJI ISLANDS
2020-11-03T02:40:54.907000Z,-79.3773,-44.4106,6.0,10000.0,OFF COAST OF SOUTHERN CHILE
2020-11-06T23:49:18.964000Z,-58.1635,-62.2446,6.0,10820.0,SOUTH SHETLAND ISLANDS
2020-11-07T09:27:04.694000Z,-173.5473,-15.2735,6.1,28170.0,TONGA ISLANDS
2020-11-11T00:48:44.208000Z,-177.5446,-19.6815,6.0,417000.0,FIJI ISLANDS REGION
2020-11-22T00:54:56.420000Z,-73.0671,-34.5982,6.1,19500.0,OFF COAST OF CENTRAL CHILE
2020-11-30T22:55:03.900000Z,-67.0203,-24.3318,6.3,189000.0,CHILE-ARGENTINA BORDER REGION
2020-12-01T16:22:39.908000Z,-168.2307,52.7516,6.4,23000.0,"FOX ISLANDS, ALEUTIAN ISLANDS"
2020-12-01T20:52:57.066000Z,154.7341,-61.9496,6.0,10000.0,BALLENY ISLANDS REGION
2020-12-06T16:47:42.722000Z,-69.0663,-20.3662,6.1,105000.0,NORTHERN CHILE
2020-12-14T15:20:49.542000Z,-68.7079,-21.8063,6.0,114000.0,CHILE-BOLIVIA BORDER REGION
2020-12-15T23:21:57.778000Z,125.4248,5.1775,6.1,14000.0,"MINDANAO, PHILIPPINES"
2020-12-23T18:11:47.762000Z,133.6362,6.2544,6.1,11000.0,"W. CAROLINE ISLANDS, MICRONESIA"
2020-12-27T21:39:14.804000Z,-74.9881,-39.3374,6.7,10000.0,OFF COAST OF CENTRAL CHILE
2021-01-03T12:38:48.930000Z,-179.8028,51.2327,6.1,21000.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2021-01-06T06:20:35.938000Z,-177.1885,-28.8796,6.2,37140.0,KERMADEC ISLANDS REGION
2021-01-06T20:59:34.318000Z,122.9532,0.0661,6.1,148000.0,"MINAHASSA PENINSULA, SULAWESI"
2021-01-08T00:28:49.782000Z,-178.7021,-29.4779,6.3,224000.0,"KERMADEC ISLANDS, NEW ZEALAND"
2021-01-08T05:01:04.246000Z,169.8821,-20.7367,6.1,113000.0,VANUATU ISLANDS
2021-01-10T03:54:14.483000Z,-66.5729,-24.0412,6.1,217000.0,"SALTA PROVINCE, ARGENTINA"
2021-01-10T06:48:20.094000Z,167.8826,-16.0347,6.1,160000.0,VANUATU ISLANDS
2021-01-14T18:28:18.081000Z,118.8893,-2.9711,6.2,18000.0,"SULAWESI, INDONESIA"
2021-01-19T02:46:22.293000Z,-68.8059,-31.8304,6.4,20000.0,"SAN JUAN PROVINCE, ARGENTINA"
2021-01-21T12:23:04.237000Z,127.5185,5.0054,7.0,80000.0,PHILIPPINE ISLANDS REGION
2021-01-23T23:36:50.910000Z,-55.4903,-61.8117,6.9,9800.0,SOUTH SHETLAND ISLANDS
2021-02-03T05:23:43.520000Z,-97.8,-36.2797,6.7,10000.0,WEST CHILE RISE
2021-02-07T05:45:51.377000Z,146.1444,-3.3226,6.3,10000.0,BISMARCK SEA
2021-02-10T12:24:21.490000Z,171.6558,-22.8357,6.0,11000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-10T13:01:59.148000Z,171.6427,-22.7405,6.1,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-10T13:19:55.532000Z,171.657,-23.0508,7.7,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-10T16:35:22.999000Z,171.173,-22.8106,6.1,11690.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-10T21:24:00.835000Z,171.5876,-23.1944,6.2,12000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-11T06:52:28.086000Z,171.8212,-23.4143,6.0,10000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-16T00:49:24.078000Z,167.5901,-17.8192,6.2,5590.0,VANUATU ISLANDS
2021-02-16T00:49:28.000000Z,-167.8,-17.8,6.7,14000.0,TONGA ISLANDS REGION
2021-02-17T22:49:38.110000Z,171.7786,-23.184,6.1,12000.0,SOUTHEAST OF LOYALTY ISLANDS
2021-02-18T06:37:30.728000Z,168.0652,-18.9495,6.1,14000.0,VANUATU ISLANDS
2021-02-18T15:30:47.784000Z,-176.7452,-14.8457,6.1,2410.0,FIJI ISLANDS REGION
2021-03-04T13:27:35.784000Z,179.3584,-37.5431,7.3,15480.0,"OFF E. COAST OF N. ISLAND, N.Z."
