# kml2gmt: KML read from smooth7.kml
# smooth
> -L"0"
43.6859130859	41.0942993164
43.7105102539	41.1152954102
43.728515625	41.135925293
43.7459106445	41.1571044922
43.7595214844	41.1776733398
43.7677001953	41.1997070312
43.7708740234	41.2354736328
43.7667236328	41.2598876953
43.7583007812	41.2864990234
43.7556762695	41.3112792969
43.7534790039	41.3400878906
43.7509155273	41.3602905273
> -L"0"
45.059700489	38.5583004951
44.9749004841	38.5691004992
44.9169004858	38.5815005004
44.8725004792	38.5931004882
44.8187004924	38.6173004806
44.7487004995	38.6543004811
44.7267004848	38.6671004891
44.6957004964	38.6895004809
44.6759004891	38.7103004754
44.6349004805	38.7519004941
44.5887005031	38.7941004932
44.5447004735	38.8429004848
44.4973004758	38.8839004934
44.4605004787	38.9271004796
44.4313004911	38.9761004746
44.3987004757	39.0567004979
44.3523004949	39.1189004779
44.3035004735	39.1801005006
44.2573004961	39.2218004763
44.226300478	39.24990049
44.1879004836	39.2895004749
44.1561004817	39.3245005012
44.1301004887	39.3557004929
44.112400502	39.3744004965
44.0926004946	39.3968004882
44.0625004768	39.4201004803
44.0387004912	39.4387004972
44.0216004848	39.4544004798
44.0044004917	39.4730004966
43.9865005016	39.4915004969
43.9761004746	39.5063004792
43.963100493	39.5203004777
43.9513005018	39.5329004824
43.9405004978	39.5437004864
43.927300483	39.5553004742
43.9175004959	39.5627004802
43.9055005014	39.5733004808
43.8991004825	39.5823004842
43.8937004805	39.5899004936
43.8861005008	39.6007004976
43.880300492	39.6105004847
43.8711004853	39.62490049
43.864100486	39.6313004792
43.8561004996	39.6371004879
43.8477004766	39.644500494
43.840100497	39.6517004967
43.8349004984	39.6591005027
43.8287004828	39.6655004919
43.8113004863	39.6779004931
43.7953004837	39.6861004829
43.7809004784	39.6903004944
43.7683004737	39.695500493
43.7583004832	39.7029004991
43.7469004989	39.709700495
43.7339004874	39.713100493
43.7141004801	39.7145004869
43.690100491	39.7133004963
> -L"0"
43.6901245117	39.7133178711
43.6889038086	39.7135009766
43.6477050781	39.7149047852
43.6077270508	39.7114868164
43.5772705078	39.7183227539
43.5523071289	39.7302856445
43.5134887695	39.7407226562
43.4841308594	39.7598876953
43.4536743164	39.7811279297
43.4243164062	39.7996826172
43.3826904297	39.8272705078
43.3549194336	39.8596801758
43.3319091797	39.8955078125
> -L"0"
42.4331054688	40.8261108398
42.3815307617	40.7880859375
42.3483276367	40.7678833008
42.3253173828	40.75390625
42.2938842773	40.7379150391
42.2639160156	40.7241210938
42.2282714844	40.7061157227
42.2009277344	40.6868896484
42.1723022461	40.6724853516
42.1412963867	40.661315918
42.104675293	40.6450805664
42.0759277344	40.6301269531
42.0531005859	40.6151123047
42.0291137695	40.604309082
> -L"0"
43.690100491	39.7133004963
43.6647004783	39.73170048
43.6379005015	39.74990049
43.6061004996	39.7725004852
43.5863004923	39.7925004959
43.5663004816	39.8137004972
43.5549004972	39.8301004767
43.5441004932	39.8437004983
43.5325004756	39.8553004861
43.5211004913	39.8743004799
43.5129005015	39.8973004818
43.5069004893	39.9235004783
43.4969004989	39.9511004984
43.4741005003	39.9811004996
43.4537004828	40.0043004751
43.4095004797	40.0331004858
43.3501004875	40.0557004809
> -L"0"
43.9133300781	42.5394897461
43.5847167969	42.5065307617
43.4866943359	42.5159301758
43.2971191406	42.5410766602
43.1671142578	42.5504760742
42.9603271484	42.5772705078
42.7515258789	42.6051025391
42.4483032227	42.629699707
42.2885131836	42.6530761719
> -L"0"
42.2880859375	42.6527099609
42.2322998047	42.6593017578
42.1041259766	42.6838989258
42.013671875	42.7036743164
41.7639160156	42.8120727539
41.5733032227	42.8975219727
41.3363037109	42.979309082
41.0803222656	43.0620727539
40.8980712891	43.104675293
40.6057128906	43.2078857422
40.2562866211	43.2730712891
39.9392700195	43.3646850586
39.4951171875	43.5604858398
> -L"0"
49.5836791992	40.1976928711
49.2606811523	40.2565307617
48.8067016602	40.5601196289
48.5283203125	40.7175292969
48.0739135742	40.879699707
47.7272949219	40.979309082
47.4323120117	41.0880737305
47.0769042969	41.296875
46.7125244141	41.5639038086
46.3704833984	41.7534790039
46.0756835938	41.9088745117
45.8161010742	42.0958862305
45.1063232422	42.3806762695
44.6284790039	42.5067138672
44.2581176758	42.5424804688
43.9100952148	42.5372924805
> -L"0"
42.8669320192	41.0151138929
42.8587510022	41.0110921375
42.8480288164	41.0073501622
42.8391556723	41.003543888
42.8312431502	40.9997753598
42.8224153745	40.9956664603
42.8125177742	40.9902539606
42.802632056	40.9841742873
42.7924967619	40.9806519066
42.7842012985	40.9775794197
42.7751052705	40.9745876517
42.7667241034	40.970361958
42.7577126255	40.9669817116
42.7512362461	40.963347824
42.7437673513	40.9584207323
42.7363685984	40.9536135155
42.7266057971	40.949146683
42.7203512576	40.9457106571
42.7133279448	40.9424299953
42.7053353162	40.9381082297
42.6964954552	40.934342144
42.6887568019	40.9323463338
42.6782401984	40.9282673806
42.6697464907	40.9254752322
42.6629687759	40.9222978469
42.6531297889	40.9201409986
42.6464439875	40.9169974838
42.6397452426	40.9132358668
> -L"0"
41.0169067383	40.236328125
40.9896850586	40.229309082
40.9589233398	40.2155151367
40.9345092773	40.2048950195
40.9152832031	40.1931152344
40.8842773438	40.1790771484
40.8618774414	40.1727294922
40.8298950195	40.1635131836
40.7999267578	40.1549072266
40.7670898438	40.1470947266
40.7307128906	40.1350708008
40.7036743164	40.1317138672
40.6773071289	40.1215209961
40.6630859375	40.1146850586
40.6484985352	40.1118774414
40.6334838867	40.104675293
40.6201171875	40.1016845703
40.6068725586	40.0933227539
40.5944824219	40.0864868164
40.5795288086	40.080871582
40.5551147461	40.0759277344
40.5413208008	40.0717163086
40.5294799805	40.0692749023
40.5123291016	40.0634765625
40.4973144531	40.0579223633
40.4807128906	40.0537109375
40.4655151367	40.0501098633
40.4511108398	40.0452880859
40.4376831055	40.0410766602
40.4216918945	40.036315918
40.4099121094	40.030090332
40.3914794922	40.0264892578
40.3848876953	40.0253295898
40.3643188477	40.0208740234
40.3369140625	40.0142822266
40.3026733398	40.0084838867
40.2830810547	40.0045166016
40.2484741211	39.9993286133
40.2135009766	39.9924926758
40.1732788086	39.9876708984
40.1541137695	39.987121582
40.1091308594	39.9841308594
40.0432739258	39.9721069336
40.022277832	39.9691162109
40.0006713867	39.9666748047
39.9738769531	39.9661254883
39.9522705078	39.9655151367
39.9360961914	39.9661254883
39.9144897461	39.9625244141
39.8906860352	39.9536743164
39.8594970703	39.9476928711
39.8178710938	39.9398803711
39.7958984375	39.9384765625
39.7850952148	39.9398803711
39.7725219727	39.9418945312
39.7592773438	39.9418945312
39.7432861328	39.9411010742
39.7233276367	39.9379272461
39.696472168	39.9351196289
39.669921875	39.9293212891
39.6448974609	39.921875
39.6226806641	39.9114990234
39.5952758789	39.8986816406
39.5706787109	39.8927001953
39.5396728516	39.8883056641
39.5053100586	39.8876953125
39.4830932617	39.8861083984
39.4625244141	39.8864746094
39.438293457	39.8837280273
39.4201049805	39.8817138672
39.4072875977	39.8820800781
39.3933105469	39.8826904297
39.3759155273	39.885925293
39.3630981445	39.8870849609
39.3510742188	39.8869018555
39.3372802734	39.8869018555
39.321472168	39.88671875
39.3046875	39.8900756836
39.2811279297	39.8961181641
39.2604980469	39.9005126953
> -L"0"
42.0289306641	40.604309082
42.020324707	40.5985107422
42.0048828125	40.5936889648
41.9904785156	40.5897216797
41.9752807617	40.5869140625
41.9619140625	40.5836791992
41.9462890625	40.5806884766
41.9384765625	40.578918457
41.9260864258	40.5756835938
41.9066772461	40.5745239258
41.8884887695	40.569519043
41.8734741211	40.5648803711
41.8566894531	40.5604858398
41.8394775391	40.5516967773
41.8206787109	40.5452880859
41.8110961914	40.5422973633
41.7974853516	40.5355224609
41.7872924805	40.5307006836
41.7775268555	40.5269165039
41.7683105469	40.522277832
41.7581176758	40.5191040039
41.7490844727	40.5142822266
41.7387084961	40.5104980469
41.7286987305	40.5070800781
41.713684082	40.5010986328
41.7045288086	40.4984741211
41.6925048828	40.4945068359
41.6760864258	40.4902954102
41.6679077148	40.4866943359
41.6580810547	40.4843139648
41.6469116211	40.4813232422
41.6361083984	40.4782714844
41.6239013672	40.4755249023
41.6032714844	40.4738769531
41.5825195312	40.4729003906
41.5723266602	40.4716796875
41.5598754883	40.4697265625
41.5471191406	40.4664916992
41.537109375	40.4633178711
41.5270996094	40.4619140625
41.512878418	40.4589233398
41.5076904297	40.4567260742
41.5053100586	40.4556884766
41.5037231445	40.4548950195
41.5020751953	40.453918457
41.5003051758	40.4525146484
41.4987182617	40.4511108398
41.49609375	40.4498901367
41.4904785156	40.4492797852
41.4846801758	40.4475097656
41.4791259766	40.444519043
41.4713134766	40.4406738281
41.4627075195	40.438293457
41.4511108398	40.4348754883
41.4381103516	40.4318847656
41.4160766602	40.4298706055
41.3999023438	40.4268798828
41.3850708008	40.421875
41.3712768555	40.4177246094
41.3538818359	40.411315918
41.3391113281	40.4080810547
41.3298950195	40.4033203125
41.3131103516	40.3967285156
41.2974853516	40.3939208984
41.287109375	40.3881225586
41.2691040039	40.3809204102
41.2589111328	40.3775024414
41.2462768555	40.371887207
41.2351074219	40.3645019531
41.2265014648	40.3572998047
41.2164916992	40.3508911133
41.2064819336	40.3435058594
41.1967163086	40.3363037109
41.186706543	40.3291015625
41.1766967773	40.3217163086
41.1666870117	40.3145141602
41.1557006836	40.3051147461
41.1455078125	40.2996826172
41.1340942383	40.2932739258
