id|Station|Latitude|Longitude|phi|dt|refID|Phase|pmax|pmin|dtmax|dtmin|remark
19985|BEDI_YL|41.12|33.51|23.0|1.65|298|PKS|13.0|13.0|0.45|0.45|individual measurement, good
19986|BEDI_YL|41.12|33.51|37.0|1.45|298|SKS|19.0|19.0|0.53|0.53|individual measurement, good
19987|BEDI_YL|41.12|33.51|45.0|1.6|298|PKS|6.5|6.5|0.38|0.38|individual measurement, good
19988|BEDI_YL|41.12|33.51|40.0|1.05|298|PKS|17.0|17.0|0.5|0.5|individual measurement, good
19989|BEDI_YL|41.12|33.51|57.0|0.9|298|SKS|7.5|7.5|0.15|0.15|individual measurement, good
19990|BEDI_YL|41.12|33.51|41.0|1.1|298|SKS|6.0|6.0|0.17|0.17|individual measurement, good
19991|BEDI_YL|41.12|33.51|53.0|0.95|298|SKS|5.5|5.5|0.15|0.15|individual measurement, good
19992|BEDI_YL|41.12|33.51|36.0|1.3|298|PKS|3.0|3.0|0.1|0.1|individual measurement, good
19993|BEDI_YL|41.12|33.51|45.0|1.2|298|SKS|5.5|5.5|0.17|0.17|individual measurement, good
19994|BEDI_YL|41.12|33.51|46.0|1.2|298|SKS|10.5|10.5|0.35|0.35|individual measurement, good
19995|BEDI_YL|41.12|33.51|40.0|1.15|298|SKS|8.0|8.0|0.23|0.23|individual measurement, good
19996|BEDI_YL|41.12|33.51|47.0|1.3|298|SKS|7.0|7.0|0.2|0.2|individual measurement, good
19997|BEDI_YL|41.12|33.51|45.0|1.85|298|PKS|2.5|2.5|0.17|0.17|individual measurement, good
19998|BEDI_YL|41.12|33.51|61.0|1.2|298|SKS|7.5|7.5|0.25|0.25|individual measurement, good
19999|BEDI_YL|41.12|33.51|51.0|1.5|298|SKS|4.5|4.5|0.23|0.23|individual measurement, outstanding
20000|BEDI_YL|41.12|33.51|57.0|1.6|298|SKK|16.5|16.5|0.53|0.53|individual measurement, good
20001|BEDI_YL|41.12|33.51|53.0|1.25|298|SKS|16.5|16.5|0.5|0.5|individual measurement, good
20002|BEDI_YL|41.12|33.51|52.0|1.1|298|SKK|8.0|8.0|0.25|0.25|individual measurement, good
20003|BEDI_YL|41.12|33.51|54.0|1.65|298|PKS|5.0|5.0|0.35|0.35|individual measurement, good
20004|BEDI_YL|41.12|33.51|37.0|1.5|298|PKS|4.5|4.5|0.2|0.2|individual measurement, good
20005|BEDI_YL|41.12|33.51|56.0|1.4|298|SKK|12.0|12.0|0.4|0.4|individual measurement, good
20006|BEDI_YL|41.12|33.51|33.0|1.4|298|PKS|7.5|7.5|0.25|0.25|individual measurement, good
20007|BEDI_YL|41.12|33.51|52.0|1.25|298|SKK|2.0|2.0|0.15|0.15|individual measurement, outstanding
20008|BEDI_YL|41.12|33.51|56.0|1.2|298|SKK|1.5|1.5|0.13|0.13|individual measurement, outstanding
20009|BEDI_YL|41.12|33.51|31.0|1.55|298|SKS|3.5|3.5|0.27|0.27|individual measurement, good
20010|BEDI_YL|41.12|33.51|57.0|0.95|298|SKK|17.0|17.0|0.5|0.5|individual measurement, good
20011|BEDI_YL|41.12|33.51|60.0|1.15|298|SKS|11.5|11.5|0.35|0.35|individual measurement, good
20012|BEDI_YL|41.12|33.51|62.0|1.25|298|SKS|10.5|10.5|0.38|0.38|individual measurement, good
20013|BEDI_YL|41.12|33.51|33.0|0.9|298|SKS|3.0|3.0|0.08|0.08|individual measurement, outstanding
20014|BEDI_YL|41.12|33.51|45.0|1.2|298|SKK|6.0|6.0|0.17|0.17|individual measurement, good
20015|BEDI_YL|41.12|33.51|58.0|0.9|298|SKS|10.0|10.0|0.25|0.25|individual measurement, good
20016|BEDI_YL|41.12|33.51|48.0|1.0|298|SKS|5.5|5.5|0.15|0.15|individual measurement, good
20017|BEDI_YL|41.12|33.51|41.0|1.65|298|PKS|5.5|5.5|0.22|0.22|individual measurement, good
20018|BEDI_YL|41.12|33.51|47.0|1.4|298|PKS|10.5|10.5|0.35|0.35|individual measurement, good
20019|BEDI_YL|41.12|33.51|43.0|1.1|298|PKS|6.0|6.0|0.2|0.2|individual measurement, good
20020|BEDI_YL|41.12|33.51|32.0|1.2|298|PKS|12.0|12.0|0.3|0.3|individual measurement, good
20021|BEDI_YL|41.12|33.51|40.0|1.3|298|PKS|2.5|2.5|0.1|0.1|individual measurement, good
20022|BEKI_YL|41.31|34.26|37.0|1.35|298|SKS|5.0|5.0|0.18|0.18|individual measurement, outstanding
20023|BEKI_YL|41.31|34.26|43.0|1.0|298|SKK|10.5|10.5|0.22|0.22|individual measurement, good
20024|BEKI_YL|41.31|34.26|69.0|0.7|298|SKS|13.0|13.0|0.17|0.17|individual measurement, good
20025|BEKI_YL|41.31|34.26|14.0|0.6|298|SKS|17.0|17.0|0.22|0.22|individual measurement, good
20026|BEKI_YL|41.31|34.26|44.0|1.55|298|SKS|3.5|3.5|0.17|0.17|individual measurement, good
20027|BEKI_YL|41.31|34.26|30.0|1.3|298|SKS|6.5|6.5|0.2|0.2|individual measurement, good
20028|BEKI_YL|41.31|34.26|29.0|0.8|298|PKS|10.5|10.5|0.17|0.17|individual measurement, good
20029|BEKI_YL|41.31|34.26|40.0|1.25|298|SKS|5.0|5.0|0.18|0.18|individual measurement, good
20030|BEKI_YL|41.31|34.26|55.0|1.05|298|PKS|11.0|11.0|0.42|0.42|individual measurement, good
20031|BEKI_YL|41.31|34.26|41.0|0.85|298|SKS|14.5|14.5|0.32|0.32|individual measurement, good
20032|BEKI_YL|41.31|34.26|43.0|1.4|298|SKS|8.5|8.5|0.28|0.28|individual measurement, outstanding
20033|BEKI_YL|41.31|34.26|41.0|1.15|298|SKK|10.5|10.5|0.27|0.27|individual measurement, good
20034|BEKI_YL|41.31|34.26|27.0|0.6|298|SKS|12.0|12.0|0.13|0.13|individual measurement, good
20035|BEKI_YL|41.31|34.26|36.0|1.35|298|SKS|4.0|4.0|0.12|0.12|individual measurement, good
20036|BEKI_YL|41.31|34.26|33.0|0.6|298|SKS|11.5|11.5|0.13|0.13|individual measurement, good
20037|BEKI_YL|41.31|34.26|30.0|1.1|298|SKS|16.5|16.5|0.35|0.35|individual measurement, good
20038|BEKI_YL|41.31|34.26|52.0|1.2|298|SKK|8.0|8.0|0.25|0.25|individual measurement, good
20039|BEKI_YL|41.31|34.26|40.0|0.55|298|SKS|14.0|14.0|0.2|0.2|individual measurement, good
20040|BEKI_YL|41.31|34.26|26.0|0.8|298|PKS|17.5|17.5|0.4|0.4|individual measurement, good
20041|BEKI_YL|41.31|34.26|53.0|1.05|298|PKS|15.0|15.0|0.42|0.42|individual measurement, good
20042|BEKI_YL|41.31|34.26|56.0|1.5|298|PKS|4.5|4.5|0.33|0.33|individual measurement, good
20043|BEKI_YL|41.31|34.26|54.0|1.2|298|PKS|14.0|14.0|0.47|0.47|individual measurement, good
20182|BNGB_KO|38.99|40.68|48.0|1.0|298|SKS|6.5|6.5|0.15|0.15|individual measurement, outstanding
20183|BNGB_KO|38.99|40.68|50.0|1.25|298|SKS|4.0|4.0|0.13|0.13|individual measurement, good
20184|BNGB_KO|38.99|40.68|50.0|1.25|298|SKK|3.5|3.5|0.1|0.1|individual measurement, outstanding
20185|BNGB_KO|38.99|40.68|54.0|1.3|298|PKS|9.0|9.0|0.3|0.3|individual measurement, outstanding
20186|BNGB_KO|38.99|40.68|53.0|1.3|298|PKS|6.0|6.0|0.2|0.2|individual measurement, outstanding
20187|BNGB_KO|38.99|40.68|41.0|1.05|298|PKS|13.5|13.5|0.4|0.4|individual measurement, good
20188|BNGB_KO|38.99|40.68|41.0|1.15|298|SKS|10.0|10.0|0.28|0.28|individual measurement, good
20189|BNGB_KO|38.99|40.68|56.0|0.95|298|SKS|6.5|6.5|0.13|0.13|individual measurement, good
20190|BNGB_KO|38.99|40.68|43.0|1.3|298|PKS|2.5|2.5|0.1|0.1|individual measurement, outstanding
20191|BNGB_KO|38.99|40.68|46.0|1.1|298|SKK|13.0|13.0|0.28|0.28|individual measurement, good
20192|BNGB_KO|38.99|40.68|62.0|1.15|298|SKS|4.5|4.5|0.15|0.15|individual measurement, outstanding
20193|BNGB_KO|38.99|40.68|48.0|1.3|298|SKS|6.5|6.5|0.18|0.18|individual measurement, outstanding
20194|BNGB_KO|38.99|40.68|48.0|1.45|298|SKK|4.0|4.0|0.17|0.17|individual measurement, outstanding
20195|BNGB_KO|38.99|40.68|49.0|0.95|298|SKS|17.0|17.0|0.35|0.35|individual measurement, good
20196|BNGB_KO|38.99|40.68|42.0|1.35|298|SKK|3.5|3.5|0.1|0.1|individual measurement, good
20197|BNGB_KO|38.99|40.68|53.0|1.05|298|SKS|6.5|6.5|0.15|0.15|individual measurement, outstanding
20198|BNGB_KO|38.99|40.68|52.0|1.2|298|SKS|2.0|2.0|0.07|0.07|individual measurement, good
20199|BNGB_KO|38.99|40.68|41.0|0.8|298|PKS|13.5|13.5|0.28|0.28|individual measurement, good
20200|BNGB_KO|38.99|40.68|47.0|1.7|298|SKK|5.0|5.0|0.28|0.28|individual measurement, good
20201|BNGB_KO|38.99|40.68|49.0|1.45|298|SKS|9.0|9.0|0.38|0.38|individual measurement, good
20202|BNGB_KO|38.99|40.68|48.0|1.4|298|SKK|6.0|6.0|0.28|0.28|individual measurement, outstanding
20203|BNGB_KO|38.99|40.68|282.0|1.2|298|SKS|7.0|7.0|0.38|0.38|individual measurement, good
20204|BNGB_KO|38.99|40.68|32.0|1.2|298|SKS|4.5|4.5|0.18|0.18|individual measurement, good
20205|BNGB_KO|38.99|40.68|58.0|1.75|298|SKS|6.5|6.5|0.48|0.48|individual measurement, outstanding
20206|BNGB_KO|38.99|40.68|37.0|1.2|298|SKK|6.0|6.0|0.17|0.17|individual measurement, outstanding
20207|BNGB_KO|38.99|40.68|44.0|1.9|298|SKK|4.5|4.5|0.28|0.28|individual measurement, good
20208|BNGB_KO|38.99|40.68|36.0|1.1|298|SKS|7.0|7.0|0.15|0.15|individual measurement, good
20209|BNGB_KO|38.99|40.68|46.0|1.25|298|SKS|5.0|5.0|0.15|0.15|individual measurement, good
20210|BNGB_KO|38.99|40.68|43.0|1.2|298|SKK|11.0|11.0|0.32|0.32|individual measurement, good
20211|BNGB_KO|38.99|40.68|35.0|1.0|298|PKS|8.5|8.5|0.2|0.2|individual measurement, good
20212|BNGB_KO|38.99|40.68|24.0|1.1|298|SKS|12.5|12.5|0.35|0.35|individual measurement, good
20213|BNGB_KO|38.99|40.68|32.0|1.35|298|SKS|6.5|6.5|0.22|0.22|individual measurement, good
20214|BNGB_KO|38.99|40.68|43.0|1.2|298|SKS|2.5|2.5|0.1|0.1|individual measurement, outstanding
20215|BNGB_KO|38.99|40.68|35.0|1.3|298|SKS|6.0|6.0|0.17|0.17|individual measurement, outstanding
20216|BNGB_KO|38.99|40.68|48.0|1.05|298|SKS|5.0|5.0|0.12|0.12|individual measurement, good
20217|BNGB_KO|38.99|40.68|32.0|1.05|298|PKS|9.0|9.0|0.22|0.22|individual measurement, good
20218|BNGB_KO|38.99|40.68|33.0|1.25|298|SKS|12.5|12.5|0.33|0.33|individual measurement, good
20219|BNGB_KO|38.99|40.68|70.0|0.85|298|SKS|7.5|7.5|0.12|0.12|individual measurement, outstanding
20220|BNGB_KO|38.99|40.68|40.0|1.25|298|SKK|8.5|8.5|0.28|0.28|individual measurement, good
20221|BNGB_KO|38.99|40.68|37.0|1.1|298|SKK|8.0|8.0|0.23|0.23|individual measurement, good
20222|BNGB_KO|38.99|40.68|48.0|1.3|298|SKS|12.0|12.0|0.33|0.33|individual measurement, good
20223|BNGB_KO|38.99|40.68|56.0|1.15|298|SKK|11.5|11.5|0.27|0.27|individual measurement, good
20224|BNGB_KO|38.99|40.68|57.0|1.1|298|SKS|14.0|14.0|0.35|0.35|individual measurement, outstanding
20225|BNGB_KO|38.99|40.68|64.0|0.85|298|SKK|8.0|8.0|0.15|0.15|individual measurement, good
20226|BNGB_KO|38.99|40.68|33.0|0.95|298|SKS|17.5|17.5|0.3|0.3|individual measurement, good
20227|BNGB_KO|38.99|40.68|34.0|1.0|298|SKK|13.0|13.0|0.25|0.25|individual measurement, good
20228|BNGB_KO|38.99|40.68|50.0|1.45|298|SKS|7.5|7.5|0.3|0.3|individual measurement, good
20229|BNGB_KO|38.99|40.68|51.0|1.25|298|PKS|13.0|13.0|0.45|0.45|individual measurement, outstanding
20230|BNGB_KO|38.99|40.68|50.0|1.25|298|PKS|3.5|3.5|0.12|0.12|individual measurement, outstanding
20231|BNGB_KO|38.99|40.68|27.0|0.95|298|PKS|6.5|6.5|0.15|0.15|individual measurement, good
20232|BNGB_KO|38.99|40.68|56.0|1.4|298|SKS|4.5|4.5|0.23|0.23|individual measurement, good
20233|BNGB_KO|38.99|40.68|39.0|1.4|298|PKS|4.0|4.0|0.2|0.2|individual measurement, good
20234|BNGB_KO|38.99|40.68|43.0|0.95|298|PKS|14.5|14.5|0.3|0.3|individual measurement, good
20235|BNGB_KO|38.99|40.68|61.0|1.75|298|SKS|4.5|4.5|0.25|0.25|individual measurement, good
20236|BNGB_KO|38.99|40.68|38.0|1.0|298|SKK|8.0|8.0|0.2|0.2|individual measurement, outstanding
20237|BNGB_KO|38.99|40.68|40.0|0.95|298|SKK|9.5|9.5|0.17|0.17|individual measurement, outstanding
20238|BNGB_KO|38.99|40.68|52.0|1.25|298|PKS|3.5|3.5|0.15|0.15|individual measurement, outstanding
20239|BNGB_KO|38.99|40.68|53.0|1.1|298|PKS|6.0|6.0|0.2|0.2|individual measurement, outstanding
20240|BNGB_KO|38.99|40.68|83.0|0.55|298|SKK|14.5|14.5|0.15|0.15|individual measurement, good
20241|BNGB_KO|38.99|40.68|63.0|1.45|298|SKS|5.0|5.0|0.23|0.23|individual measurement, good
20242|BNGB_KO|38.99|40.68|57.0|1.6|298|SKS|7.5|7.5|0.45|0.45|individual measurement, outstanding
20243|BNGB_KO|38.99|40.68|51.0|1.9|298|SKK|6.5|6.5|0.35|0.35|individual measurement, good
20244|BNGB_KO|38.99|40.68|44.0|1.25|298|SKS|3.0|3.0|0.12|0.12|individual measurement, good
20245|BNGB_KO|38.99|40.68|37.0|1.3|298|SKS|8.0|8.0|0.23|0.23|individual measurement, good
20246|BNGB_KO|38.99|40.68|50.0|1.6|298|SKK|7.5|7.5|0.35|0.35|individual measurement, outstanding
20247|BNGB_KO|38.99|40.68|49.0|1.4|298|PKS|9.0|9.0|0.32|0.32|individual measurement, outstanding
20248|BNGB_KO|38.99|40.68|58.0|1.9|298|SKK|8.0|8.0|0.45|0.45|individual measurement, good
20249|BNGB_KO|38.99|40.68|65.0|0.8|298|SKS|7.5|7.5|0.12|0.12|individual measurement, outstanding
20250|BNGB_KO|38.99|40.68|90.0|2.1|298|SKK|1.5|1.5|0.45|0.45|individual measurement, good
20251|BNGB_KO|38.99|40.68|50.0|1.0|298|SKS|4.5|4.5|0.1|0.1|individual measurement, outstanding
20252|BNGB_KO|38.99|40.68|53.0|1.6|298|SKS|4.0|4.0|0.28|0.28|individual measurement, outstanding
20253|BNGB_KO|38.99|40.68|40.0|1.05|298|PKS|9.0|9.0|0.22|0.22|individual measurement, outstanding
20254|BNGB_KO|38.99|40.68|40.0|1.1|298|PKS|5.5|5.5|0.15|0.15|individual measurement, good
20255|BNGB_KO|38.99|40.68|55.0|1.6|298|SKS|4.0|4.0|0.25|0.25|individual measurement, good
20256|BNGB_KO|38.99|40.68|58.0|1.35|298|SKK|7.5|7.5|0.22|0.22|individual measurement, good
20257|BNGB_KO|38.99|40.68|58.0|1.3|298|SKS|6.5|6.5|0.25|0.25|individual measurement, good
20258|BNGB_KO|38.99|40.68|50.0|1.0|298|SKS|14.5|14.5|0.35|0.35|individual measurement, good
20259|BNGB_KO|38.99|40.68|52.0|1.1|298|SKK|16.5|16.5|0.43|0.43|individual measurement, good
20260|BNGB_KO|38.99|40.68|48.0|1.15|298|SKS|4.5|4.5|0.15|0.15|individual measurement, outstanding
20261|BNGB_KO|38.99|40.68|40.0|1.1|298|PKS|8.0|8.0|0.2|0.2|individual measurement, outstanding
20262|BNGB_KO|38.99|40.68|46.0|1.0|298|SKS|7.5|7.5|0.17|0.17|individual measurement, outstanding
20263|BNGB_KO|38.99|40.68|44.0|1.15|298|SKK|11.5|11.5|0.3|0.3|individual measurement, good
20264|BNGB_KO|38.99|40.68|32.0|0.95|298|SKK|16.0|16.0|0.38|0.38|individual measurement, good
20265|BNGB_KO|38.99|40.68|43.0|1.25|298|SKS|4.0|4.0|0.15|0.15|individual measurement, good
20266|BNGB_KO|38.99|40.68|55.0|1.7|298|SKS|6.0|6.0|0.5|0.5|individual measurement, outstanding
20267|BNGB_KO|38.99|40.68|51.0|1.5|298|SKK|2.5|2.5|0.15|0.15|individual measurement, good
20268|BNGB_KO|38.99|40.68|39.0|1.3|298|SKK|13.0|13.0|0.38|0.38|individual measurement, good
20269|BNGB_KO|38.99|40.68|40.0|1.0|298|SKS|11.5|11.5|0.25|0.25|individual measurement, good
20270|BNGB_KO|38.99|40.68|40.0|1.3|298|SKK|5.5|5.5|0.17|0.17|individual measurement, outstanding
20271|BNGB_KO|38.99|40.68|43.0|1.4|298|SKS|11.0|11.0|0.43|0.43|individual measurement, good
20272|BNGB_KO|38.99|40.68|48.0|1.05|298|SKS|5.5|5.5|0.17|0.17|individual measurement, outstanding
20273|BNGB_KO|38.99|40.68|69.0|1.65|298|SKS|5.0|5.0|0.25|0.25|individual measurement, good
20274|BNGB_KO|38.99|40.68|51.0|1.15|298|SKS|4.5|4.5|0.12|0.12|individual measurement, good
20275|BNGB_KO|38.99|40.68|54.0|1.15|298|SKS|14.0|14.0|0.35|0.35|individual measurement, outstanding
20276|BNGB_KO|38.99|40.68|49.0|1.1|298|SKS|7.5|7.5|0.18|0.18|individual measurement, outstanding
20277|BNGB_KO|38.99|40.68|49.0|1.25|298|SKS|7.5|7.5|0.33|0.33|individual measurement, good
20278|BNGB_KO|38.99|40.68|62.0|1.65|298|SKS|2.5|2.5|0.18|0.18|individual measurement, outstanding
20279|BNGB_KO|38.99|40.68|49.0|1.0|298|SKS|4.5|4.5|0.1|0.1|individual measurement, outstanding
20280|BNGB_KO|38.99|40.68|58.0|0.85|298|SKS|14.0|14.0|0.3|0.3|individual measurement, good
20281|BNGB_KO|38.99|40.68|47.0|1.85|298|SKK|10.5|10.5|0.53|0.53|individual measurement, good
20282|BNGB_KO|38.99|40.68|53.0|1.2|298|SKS|13.5|13.5|0.35|0.35|individual measurement, outstanding
20283|BNGB_KO|38.99|40.68|20.0|1.5|298|SKS|8.0|8.0|0.35|0.35|individual measurement, good
20284|BNGB_KO|38.99|40.68|52.0|1.45|298|SKS|4.5|4.5|0.25|0.25|individual measurement, good
20285|BNGB_KO|38.99|40.68|53.0|1.1|298|SKS|17.5|17.5|0.52|0.52|individual measurement, outstanding
20286|BNGB_KO|38.99|40.68|40.0|1.2|298|SKK|11.0|11.0|0.27|0.27|individual measurement, outstanding
20287|BNGB_KO|38.99|40.68|50.0|1.1|298|SKS|7.5|7.5|0.2|0.2|individual measurement, good
20288|BNGB_KO|38.99|40.68|54.0|1.15|298|SKS|4.5|4.5|0.13|0.13|individual measurement, good
20289|BNGB_KO|38.99|40.68|46.0|1.15|298|SKK|5.0|5.0|0.13|0.13|individual measurement, outstanding
20290|BNGB_KO|38.99|40.68|30.0|1.1|298|PKS|5.5|5.5|0.15|0.15|individual measurement, outstanding
20291|BNGB_KO|38.99|40.68|31.0|1.05|298|SKS|17.0|17.0|0.38|0.38|individual measurement, good
20292|BNGB_KO|38.99|40.68|36.0|1.4|298|SKK|10.0|10.0|0.33|0.33|individual measurement, good
20293|BNGL_XG|38.92|40.6|40.0|1.1|298|PKS|9.5|9.5|0.28|0.28|individual measurement, good
20294|BNGL_XG|38.92|40.6|49.0|0.85|298|SKS|5.0|5.0|0.08|0.08|individual measurement, outstanding
20295|BNGL_XG|38.92|40.6|50.0|1.4|298|SKS|5.0|5.0|0.25|0.25|individual measurement, outstanding
20296|BNGL_XG|38.92|40.6|37.0|0.8|298|SKK|8.0|8.0|0.15|0.15|individual measurement, good
20297|BNGL_XG|38.92|40.6|45.0|1.95|298|SKK|6.5|6.5|0.35|0.35|individual measurement, good
20298|BNGL_XG|38.92|40.6|50.0|0.95|298|SKS|6.5|6.5|0.13|0.13|individual measurement, good
20299|BNGL_XG|38.92|40.6|61.0|1.05|298|SKS|11.5|11.5|0.3|0.3|individual measurement, good
20300|BNGL_XG|38.92|40.6|60.0|0.8|298|SKS|13.0|13.0|0.25|0.25|individual measurement, good
20301|BNGL_XG|38.92|40.6|35.0|0.95|298|SKS|6.5|6.5|0.2|0.2|individual measurement, outstanding
20302|BNGL_XG|38.92|40.6|55.0|0.95|298|SKS|18.0|18.0|0.48|0.48|individual measurement, good
20303|BNGL_XG|38.92|40.6|62.0|0.95|298|SKS|8.5|8.5|0.25|0.25|individual measurement, good
20304|BNGL_XG|38.92|40.6|50.0|0.85|298|SKS|16.5|16.5|0.3|0.3|individual measurement, outstanding
20305|BNGL_XG|38.92|40.6|49.0|0.7|298|SKS|15.5|15.5|0.2|0.2|individual measurement, good
20306|BNGL_XG|38.92|40.6|41.0|0.85|298|SKS|13.0|13.0|0.25|0.25|individual measurement, good
20307|BNGL_XG|38.92|40.6|47.0|1.15|298|SKS|7.0|7.0|0.23|0.23|individual measurement, good
20308|BNGL_XG|38.92|40.6|57.0|1.05|298|SKS|9.0|9.0|0.27|0.27|individual measurement, good
20309|BNGL_XG|38.92|40.6|59.0|1.75|298|SKS|3.0|3.0|0.25|0.25|individual measurement, good
20310|BNGL_XG|38.92|40.6|43.0|1.6|298|PKS|5.5|5.5|0.3|0.3|individual measurement, good
20311|BNGL_XG|38.92|40.6|52.0|1.0|298|SKK|13.0|13.0|0.33|0.33|individual measurement, good
20312|BNGL_XG|38.92|40.6|63.0|1.9|298|SKS|3.5|3.5|0.28|0.28|individual measurement, good
20313|BNGL_XG|38.92|40.6|48.0|1.05|298|SKS|15.5|15.5|0.35|0.35|individual measurement, good
20314|BNGL_XG|38.92|40.6|54.0|1.15|298|SKS|12.0|12.0|0.53|0.53|individual measurement, good
20315|BNGL_XG|38.92|40.6|58.0|1.0|298|SKS|11.5|11.5|0.25|0.25|individual measurement, good
20316|BNGL_XG|38.92|40.6|66.0|2.05|298|SKS|5.0|5.0|0.45|0.45|individual measurement, good
20317|BNGL_XG|38.92|40.6|55.0|1.0|298|SKS|10.5|10.5|0.25|0.25|individual measurement, good
20318|BNGL_XG|38.92|40.6|48.0|1.05|298|SKS|3.5|3.5|0.1|0.1|individual measurement, good
20319|BNNX_KO|38.85|35.85|78.0|1.85|298|SKS|3.5|3.5|0.4|0.4|individual measurement, good
20320|BNNX_KO|38.85|35.85|82.0|1.85|298|SKS|1.0|1.0|0.15|0.15|individual measurement, outstanding
20321|BNNX_KO|38.85|35.85|79.0|1.6|298|SKS|2.5|2.5|0.2|0.2|individual measurement, good
20322|BNNX_KO|38.85|35.85|279.0|1.55|298|SKS|3.0|3.0|0.25|0.25|individual measurement, outstanding
20323|BNNX_KO|38.85|35.85|311.0|1.3|298|SKS|8.0|8.0|0.37|0.37|individual measurement, good
20324|BNNX_KO|38.85|35.85|325.0|1.3|298|SKK|2.5|2.5|0.22|0.22|individual measurement, good
20325|BNNX_KO|38.85|35.85|321.0|1.2|298|SKK|6.0|6.0|0.35|0.35|individual measurement, good
20326|BNNX_KO|38.85|35.85|82.0|1.2|298|SKK|3.5|3.5|0.3|0.3|individual measurement, good
20327|BNNX_KO|38.85|35.85|308.0|0.55|298|SKK|14.0|14.0|0.25|0.25|individual measurement, good
20328|BNNX_KO|38.85|35.85|291.0|2.5|298|SKS|1.5|1.5|0.25|0.25|individual measurement, good
20360|BOKE_YL|40.55|36.21|40.0|0.75|298|SKS|16.5|16.5|0.33|0.33|individual measurement, good
20361|BOKE_YL|40.55|36.21|61.0|1.05|298|SKS|11.5|11.5|0.37|0.37|individual measurement, good
20362|BOKE_YL|40.55|36.21|55.0|0.5|298|SKS|11.5|11.5|0.1|0.1|individual measurement, good
20365|BTLS_XG|38.43|42.12|44.0|0.7|298|SKS|18.5|18.5|0.43|0.43|individual measurement, good
20366|BTLS_XG|38.43|42.12|5.0|0.9|298|SKS|10.0|10.0|0.3|0.3|individual measurement, outstanding
20367|BTLS_XG|38.43|42.12|8.0|0.8|298|SKK|11.5|11.5|0.23|0.23|individual measurement, good
20368|BTLS_XG|38.43|42.12|6.0|0.9|298|SKS|8.5|8.5|0.23|0.23|individual measurement, outstanding
20369|BTLS_XG|38.43|42.12|42.0|0.75|298|SKS|13.5|13.5|0.23|0.23|individual measurement, good
20370|BTLS_XG|38.43|42.12|18.0|1.55|298|SKS|12.5|12.5|0.55|0.55|individual measurement, good
20371|BTLS_XG|38.43|42.12|22.0|0.8|298|SKS|17.0|17.0|0.33|0.33|individual measurement, good
20372|BTLS_XG|38.43|42.12|29.0|1.4|298|SKK|7.0|7.0|0.25|0.25|individual measurement, good
20373|BTLS_XG|38.43|42.12|31.0|0.75|298|PKS|16.0|16.0|0.4|0.4|individual measurement, good
20374|BTLS_XG|38.43|42.12|33.0|2.0|298|SKK|2.5|2.5|0.28|0.28|individual measurement, good
20375|BTLS_XG|38.43|42.12|39.0|0.6|298|SKS|15.0|15.0|0.25|0.25|individual measurement, good
20376|BTLS_XG|38.43|42.12|13.0|0.7|298|SKK|16.0|16.0|0.33|0.33|individual measurement, good
20377|BTLS_XG|38.43|42.12|31.0|1.2|298|SKS|16.5|16.5|0.5|0.5|individual measurement, good
20378|BTLS_XG|38.43|42.12|45.0|1.35|298|SKS|6.0|6.0|0.17|0.17|individual measurement, good
20379|BTLS_XG|38.43|42.12|2.0|0.95|298|PKS|8.0|8.0|0.2|0.2|individual measurement, good
20380|BTLS_XG|38.43|42.12|23.0|0.95|298|SKK|13.5|13.5|0.28|0.28|individual measurement, good
20381|BTLS_XG|38.43|42.12|30.0|2.15|298|SKK|3.5|3.5|0.3|0.3|individual measurement, good
20382|BTLS_XG|38.43|42.12|59.0|0.7|298|SKK|17.5|17.5|0.35|0.35|individual measurement, good
20383|BTLS_XG|38.43|42.12|354.0|1.3|298|PKS|3.5|3.5|0.2|0.2|individual measurement, good
20384|BTLS_XG|38.43|42.12|9.0|1.15|298|SKS|7.0|7.0|0.3|0.3|individual measurement, outstanding
20403|BYBT_XG|40.24|40.27|55.0|1.3|298|SKS|9.0|9.0|0.32|0.32|individual measurement, good
20404|BYBT_XG|40.24|40.27|64.0|0.55|298|SKS|16.5|16.5|0.22|0.22|individual measurement, good
20405|BYBT_XG|40.24|40.27|54.0|1.3|298|SKS|4.0|4.0|0.12|0.12|individual measurement, outstanding
20406|BYBT_XG|40.24|40.27|47.0|1.05|298|SKS|6.5|6.5|0.18|0.18|individual measurement, outstanding
20407|BYBT_XG|40.24|40.27|55.0|1.1|298|SKS|4.5|4.5|0.15|0.15|individual measurement, outstanding
20408|BYBT_XG|40.24|40.27|56.0|1.4|298|SKS|7.0|7.0|0.25|0.25|individual measurement, outstanding
20409|BYBT_XG|40.24|40.27|50.0|1.05|298|SKS|3.5|3.5|0.1|0.1|individual measurement, outstanding
20410|BYBT_XG|40.24|40.27|50.0|1.4|298|SKS|4.0|4.0|0.18|0.18|individual measurement, good
20411|BYBT_XG|40.24|40.27|53.0|1.3|298|SKK|17.5|17.5|0.62|0.62|individual measurement, good
20412|BYBT_XG|40.24|40.27|57.0|1.4|298|SKS|4.0|4.0|0.15|0.15|individual measurement, outstanding
20413|BYBT_XG|40.24|40.27|44.0|1.35|298|SKS|11.0|11.0|0.32|0.32|individual measurement, good
20414|BYBT_XG|40.24|40.27|44.0|1.1|298|SKS|6.0|6.0|0.18|0.18|individual measurement, good
