Time,Lon,Lat,Deg,Depth,Mag
2014-04-12T20:14:38.580000Z,162.1387,-11.2581,118.65825594944728,15.3,7.6
2014-04-13T12:36:19.050000Z,161.9601,-11.4669,118.6614163123356,34.2,7.4
2014-04-13T13:25:04.760000Z,161.9657,-11.1251,118.44319335858175,36.0,6.6
2014-04-15T03:57:01.840000Z,8.7098,-53.609,99.11470201460378,10.0,6.8
2014-04-17T15:06:50.220000Z,156.0262,-62.8759,135.50658927279235,10.0,6.2
2014-04-18T04:13:13.530000Z,164.8414,-11.1795,120.60594655937332,21.4,6.1
2014-04-18T14:27:24.690000Z,-100.9938,17.3211,113.23594269062768,24.4,7.3
2014-04-19T01:04:04.680000Z,155.1035,-6.6474,110.40396707917593,40.0,6.6
2014-04-19T13:28:00.720000Z,154.992,-6.708,110.36075442735473,39.8,7.5
2014-04-20T00:15:59.560000Z,155.367,-7.0867,110.88941440369527,32.5,6.2
2014-04-24T03:10:11.720000Z,-127.6525,49.6483,89.1614177224527,9.8,6.6
2014-04-26T06:02:20.200000Z,-174.6481,-20.7344,141.71026780735184,39.4,6.1
2014-05-01T06:36:36.820000Z,170.3099,-21.4381,131.1207351480075,116.4,6.6
2014-05-04T09:15:52.240000Z,179.0407,-24.7338,139.56369199346034,522.8,6.6
2014-05-04T09:25:15.290000Z,178.2219,-25.9072,139.61456971661426,627.3,6.4
2014-05-06T20:52:28.220000Z,-96.9872,-36.376,149.31605421856486,10.0,6.2
2014-05-07T04:20:39.080000Z,154.9469,-7.0145,110.52865049774793,41.0,6.0
2014-05-08T17:00:15.920000Z,-100.8113,17.1486,113.30474003548606,24.9,6.5
2014-05-09T10:32:19.740000Z,-175.5746,-18.935,139.8680264869698,172.3,6.0
2014-05-10T07:36:00.600000Z,-100.9323,17.0579,113.43907955964411,23.3,6.1
2014-05-13T06:35:24.530000Z,-82.24,7.1451,111.0975358620274,13.1,6.5
2014-05-14T20:56:16.330000Z,144.9367,6.3681,94.19282613802429,27.2,6.2
2014-05-15T08:16:36.160000Z,144.9597,6.3995,94.18885640373848,16.7,6.3
2014-05-31T11:53:46.850000Z,-107.4923,18.6938,114.69857146303606,10.0,6.2
2014-06-19T10:17:58.030000Z,166.8302,-13.6006,123.65418514078165,59.6,6.2
2014-06-23T19:19:17.290000Z,-177.5306,-30.0038,144.9632327396141,20.8,6.9
2014-06-23T19:21:48.380000Z,-177.4626,-30.1376,145.08075185827565,26.5,6.5
2014-06-23T20:06:19.900000Z,-177.401,-29.9857,145.05168179045884,19.6,6.7
2014-06-29T07:52:56.840000Z,-28.3956,-55.4757,114.05858037746009,15.1,6.8
2014-06-29T14:32:49.770000Z,-28.224,-55.4186,113.94643424267275,11.9,6.0
2014-06-29T15:52:28.450000Z,-175.5143,-15.1011,137.2663643237343,26.0,6.4
2014-06-29T17:15:12.130000Z,-175.458,-15.2351,137.3994774374409,26.0,6.6
2014-07-02T05:53:29.200000Z,155.1868,-62.3014,135.0770110093838,10.0,6.1
2014-07-02T05:53:34.200000Z,154.99,-62.31,134.98629973586128,12.0,6.0
2014-07-03T19:50:07.290000Z,-176.4451,-30.4601,146.00488087894914,35.0,6.4
2014-07-03T19:50:10.300000Z,-176.3,-30.35,146.05980408447738,49.1,6.3
2014-07-04T15:00:27.860000Z,152.8075,-6.2304,108.41581233655619,20.0,6.4
2014-07-07T11:23:54.780000Z,-92.4614,14.724,111.21124391498444,53.0,6.9
2014-07-08T12:56:25.920000Z,168.3982,-17.6864,127.41322369941139,110.2,6.2
2014-07-08T12:56:30.900000Z,168.3,-17.79,127.40437191719612,114.6,6.2
2014-07-19T12:27:10.040000Z,-174.4517,-15.8239,138.49865122840586,227.3,6.3
2014-07-19T12:27:16.000000Z,-174.18,-15.64,138.55162991338966,233.8,6.2
2014-07-21T14:54:41.000000Z,-178.4001,-19.8015,138.43088067133277,615.4,6.9
2014-07-29T10:46:13.600000Z,-95.501,17.81,110.20524998806646,99.0,6.4
2014-07-29T13:27:40.080000Z,146.769,-3.422,102.04715657717615,9.8,6.1
2014-07-29T13:27:47.100000Z,146.72,-3.34,101.95655308095476,12.0,6.0
2014-08-03T00:22:01.730000Z,146.1113,0.8323,98.74795304003469,0.0,6.8
2014-08-06T11:45:22.680000Z,128.0364,-7.2741,90.45456603901354,10.0,6.2
2014-08-06T11:45:28.700000Z,127.92,-7.13,90.27310019108558,19.5,6.2
2014-08-23T22:32:23.320000Z,-71.4416,-32.6953,128.6770756174758,32.0,6.4
2014-08-24T10:20:45.600000Z,-122.086,38.201,99.8700372541703,13.0,6.1
2014-08-24T23:21:41.700000Z,-73.535,-14.52,120.00601004022258,70.0,6.8
2014-08-24T23:21:43.400000Z,-73.45,-14.589,119.98579898251752,74.4,6.8
2014-09-04T05:33:49.040000Z,-173.1919,-21.5167,143.2484870706329,32.4,6.0
2014-09-06T19:22:57.390000Z,-107.101,18.778,114.47357267615908,10.0,6.1
2014-09-17T06:14:46.220000Z,144.4725,13.819,88.87606545795757,142.2,6.8
2014-09-24T11:16:13.260000Z,-66.5888,-23.7849,120.32928424424183,204.5,6.2
2014-09-25T09:13:52.720000Z,156.3501,-9.4478,113.16673222116188,19.7,6.1
2014-10-01T03:38:53.300000Z,149.5619,-6.0426,105.86018665996271,57.9,6.0
2014-10-08T02:40:52.930000Z,-108.5064,23.7886,110.37958130796835,7.1,6.1
2014-10-14T03:51:37.110000Z,-88.072,12.5893,110.4745314520073,63.9,7.3
2014-10-28T03:15:38.030000Z,-174.6758,-15.411,138.0541656666639,1.6,6.0
2014-11-01T18:57:22.350000Z,-177.8334,-19.8023,138.8376779982661,435.3,7.1
2014-11-02T17:17:04.560000Z,154.2845,-61.261,134.54562390594575,10.0,6.0
2014-11-03T08:48:29.700000Z,80.0437,-41.824,88.8900656938874,7.4,6.3
2014-11-07T03:33:55.020000Z,148.263,-6.027,104.87360592520508,53.4,6.6
2014-11-13T10:24:18.390000Z,173.1229,-15.2636,129.35240423664058,10.7,6.0
2014-11-16T22:33:23.380000Z,179.6109,-37.5989,146.00082301703983,34.5,6.7
2014-11-17T16:52:47.640000Z,33.7019,-46.4072,87.65153004652961,12.2,6.2
2014-12-06T17:21:49.020000Z,-82.7339,7.9824,110.78281021557433,15.0,6.0
2014-12-06T22:05:10.730000Z,130.4829,-6.11,91.52242446232938,116.0,6.0
2014-12-07T01:22:02.180000Z,154.4603,-6.5108,109.83449542718381,23.0,6.6
2014-12-07T21:16:31.980000Z,-90.9751,13.9741,111.01256238184786,0.0,6.0
2014-12-08T08:54:52.520000Z,-82.6865,7.9401,110.78447846241664,20.0,6.6
2014-12-26T23:52:15.160000Z,-82.3463,6.5189,111.6381704012913,10.0,6.0
2014-12-26T23:52:30.900000Z,-82.291,7.958,110.51667379342028,35.2,6.0
2014-12-30T21:17:22.000000Z,-178.576,-20.295,138.62090509204498,588.0,6.0
2015-01-07T05:07:06.240000Z,-82.6574,6.1087,112.1492611928522,7.9,6.5
2015-01-23T03:47:27.530000Z,168.5545,-17.064,127.14103328631916,223.9,6.8
2015-01-28T02:43:19.570000Z,-178.3597,-20.9998,139.22438359834823,485.7,6.2
2015-01-30T17:57:59.180000Z,170.1818,-21.396,130.9997707584886,16.8,6.0
2015-02-02T08:25:51.300000Z,145.3149,-1.5827,99.7469725140666,34.0,6.0
2015-02-02T10:49:48.440000Z,-67.1501,-32.6484,125.50317355554954,172.7,6.3
2015-02-11T18:57:20.460000Z,-66.6621,-23.0653,119.97184854523715,203.6,6.7
2015-02-16T22:00:54.320000Z,-28.2292,-55.5186,114.0105016072424,18.1,6.3
2015-02-18T09:32:29.960000Z,164.1384,-10.7948,119.83461086867544,29.0,6.1
2015-02-19T13:18:33.120000Z,168.2083,-16.4423,126.49274151990228,13.4,6.4
2015-02-22T14:23:13.660000Z,-106.9433,18.5597,114.61226513759186,10.0,6.2
2015-02-27T13:45:05.640000Z,122.4906,-7.358,86.39825856385211,559.1,7.0
2015-03-06T08:22:20.090000Z,80.6147,-41.3165,88.63025597495586,13.1,6.0
2015-03-10T20:55:44.520000Z,-73.0377,6.7968,105.17447534101626,162.0,6.2
2015-03-18T18:27:28.660000Z,-73.689,-36.1112,131.89775646145847,9.7,6.1
2015-03-22T05:46:22.290000Z,-178.3919,-17.9137,137.19998283561145,615.9,6.1
2015-03-23T04:51:37.830000Z,-69.1883,-18.3544,119.0983595607241,127.1,6.4
2015-03-29T23:48:31.000000Z,152.5778,-4.7758,107.28649726463345,41.3,7.5
2015-03-30T07:56:52.730000Z,-172.9783,-15.4713,139.23558921812761,5.9,6.0
2015-03-30T08:18:01.980000Z,-172.905,-15.4394,139.26131565422136,15.2,6.3
2015-03-30T08:48:26.120000Z,-172.9139,-15.5745,139.35280988992147,15.8,6.4
2015-03-31T12:18:25.170000Z,152.5135,-4.9263,107.33789449273695,48.5,6.0
2015-04-07T00:46:21.160000Z,-173.3351,-15.3365,138.90085365828782,31.2,6.3
2015-04-17T15:52:53.280000Z,-178.4403,-16.0488,135.90813914095432,12.6,6.5
2015-04-22T22:57:16.900000Z,166.4836,-12.0844,122.40961876822382,84.3,6.2
2015-04-24T03:36:42.210000Z,173.108,-42.1047,142.60821891267574,50.8,6.0
2015-04-24T13:56:15.600000Z,-130.8588,51.642,87.36115584143602,6.4,6.2
2015-04-28T16:39:39.480000Z,-178.5801,-20.8766,138.98717194377215,584.1,6.1
2015-04-30T10:45:05.250000Z,151.8023,-5.3537,107.08818942297493,54.7,6.6
2015-05-01T08:06:05.600000Z,151.7512,-5.1981,106.94763171441086,63.6,6.7
2015-05-01T08:06:53.710000Z,151.7835,-5.396,107.10194277409286,45.0,6.0
2015-05-05T01:44:04.220000Z,151.8641,-5.5168,107.24162612954329,29.6,7.5
2015-05-07T07:10:23.020000Z,154.5554,-7.3019,110.42492632543122,30.4,7.0
2015-05-20T00:30:52.530000Z,-175.4708,-19.3863,140.24186780773218,198.6,6.0
2015-05-20T22:48:54.650000Z,164.1741,-10.9253,119.9468032652772,18.5,6.8
2015-05-22T21:45:20.190000Z,163.5935,-11.1336,119.65476146734633,19.6,7.0
2015-05-22T23:59:33.410000Z,163.2121,-11.1646,119.39291705333451,8.3,6.9
2015-05-24T14:39:00.470000Z,-175.936,-19.4781,139.97484154086288,15.1,6.3
2015-05-30T17:18:39.190000Z,-173.4612,-15.7607,139.1208988728858,37.9,6.0
2015-06-10T13:52:08.660000Z,-68.4519,-22.4098,120.9413879523976,121.8,6.1
2015-06-12T11:07:06.880000Z,-172.9521,-15.6082,139.35164582122258,43.1,6.0
2015-06-16T06:17:00.060000Z,-178.9194,-20.3973,138.43820022258876,656.1,6.0
2015-06-17T12:51:35.660000Z,-17.809,-35.3709,94.8752658488998,27.1,6.9
2015-06-20T02:10:07.650000Z,-73.6674,-36.3349,131.97917869839867,17.4,6.4
2015-06-21T21:28:16.290000Z,-178.3692,-20.4655,138.87873303938483,570.9,6.0
2015-06-30T03:39:28.010000Z,151.5991,-5.3924,106.96164862384184,44.0,6.0
2015-07-10T04:12:42.920000Z,158.3424,-9.3539,114.59288984139461,20.0,6.7
2015-07-16T15:16:32.980000Z,-58.5702,13.8008,90.11290415567449,19.4,6.5
2015-07-18T02:27:32.760000Z,165.1009,-10.4574,120.32006875366147,11.8,6.9
2015-07-27T21:41:20.760000Z,138.5428,-2.7134,95.38537535105442,47.8,7.0
2015-08-06T23:59:44.760000Z,-178.3155,-26.6318,142.60137029335502,272.3,6.0
2015-08-10T04:12:14.660000Z,158.0265,-9.2843,114.31203162915686,20.0,6.6
2015-08-12T18:49:24.420000Z,157.821,-9.3071,114.17370755868019,11.3,6.5
2015-08-15T07:47:07.590000Z,163.8328,-10.9382,119.70340259174469,19.2,6.4
2015-08-24T09:41:25.740000Z,-179.0971,-30.6497,144.09985496060872,224.5,6.0
2015-09-07T08:46:09.050000Z,179.1278,-24.2427,139.34517760402778,535.0,6.0
2015-09-07T09:13:56.600000Z,-177.8599,-32.8199,146.03762302719784,17.0,6.3
2015-09-13T08:14:08.560000Z,-109.6226,24.913,109.70826985770286,10.0,6.7
2015-09-16T14:03:22.110000Z,151.4768,-6.0114,107.27625802611543,6.0,6.1
2015-09-16T22:54:32.860000Z,-71.6744,-31.5729,128.30010161714824,22.44,8.3
2015-09-16T22:59:15.000000Z,-71.745,-31.618,128.3747289666306,26.7,6.4
2015-09-16T23:03:56.560000Z,-71.7425,-31.7502,128.4381037966554,19.1,6.1
2015-09-16T23:16:09.440000Z,-71.9189,-31.6,128.49475652175965,35.0,6.1
2015-09-16T23:18:41.850000Z,-71.4262,-31.5622,128.11087107416992,28.41,7.0
2015-09-17T01:41:05.870000Z,-71.6504,-31.1043,128.04931175505058,42.32,6.4
2015-09-17T03:55:15.430000Z,-71.6876,-31.4244,128.236307125402,27.0,6.5
2015-09-17T04:10:27.000000Z,-71.81,-31.52,128.37445718909052,23.0,6.8
2015-09-17T04:10:27.780000Z,-71.804,-31.5173,128.36867152283415,23.0,6.7
2015-09-18T09:10:44.730000Z,-72.2292,-32.3681,129.10038189484825,8.0,6.2
2015-09-19T05:06:47.500000Z,-72.077,-29.6411,127.62588994018425,6.0,6.1
2015-09-19T12:52:20.000000Z,-72.07,-32.33,128.96414810890462,18.0,6.2
2015-09-19T12:52:20.920000Z,-72.0629,-32.3335,128.9605968595649,18.0,6.2
2015-09-21T05:39:34.000000Z,-71.74,-31.58,128.3522398441008,30.0,6.1
2015-09-21T05:39:34.910000Z,-71.7431,-31.5757,128.35241148268088,30.0,6.1
2015-09-21T17:40:00.060000Z,-71.3792,-31.7275,128.15784760117705,35.0,6.6
2015-09-22T07:13:00.000000Z,-71.26,-31.44,127.9270600424394,58.0,6.1
2015-09-22T07:13:00.520000Z,-71.2653,-31.4441,127.93302617396643,58.0,6.0
2015-09-24T15:53:27.000000Z,131.26,-0.62,88.51960833392425,18.0,6.6
2015-09-24T15:53:27.740000Z,131.2622,-0.6212,88.52205280711146,18.0,6.6
2015-09-26T02:51:18.830000Z,-71.3217,-30.8148,127.66001481475922,46.0,6.3
2015-09-28T15:28:05.000000Z,-66.6,-23.8,120.34631602056871,219.0,6.0
2015-10-18T16:18:35.520000Z,-173.2608,-16.2018,139.57011530030027,12.0,6.0
2015-10-20T21:52:02.560000Z,167.3028,-14.8595,124.81476383131833,135.0,7.1
2015-10-23T01:40:06.320000Z,6.1653,-54.2258,100.34858331395733,11.0,6.2
2015-10-23T04:04:18.000000Z,37.17,-45.81,86.7926467131685,10.0,6.0
2015-10-23T04:04:18.140000Z,37.1711,-45.8146,86.79715983366287,10.0,6.0
2015-11-04T03:44:15.190000Z,124.8754,-8.3381,88.80909561059951,20.0,6.5
2015-11-07T07:04:31.380000Z,-72.3015,-29.4642,127.70265352598884,13.0,6.2
2015-11-07T07:31:43.870000Z,-71.4519,-30.8796,127.78931683307209,46.0,6.8
2015-11-11T01:54:38.570000Z,-72.0068,-29.5067,127.50439621080439,12.0,6.9
2015-11-11T02:46:19.830000Z,-72.0585,-29.5097,127.54454832117327,10.0,6.9
2015-11-18T18:31:04.570000Z,158.4217,-8.8994,114.3545374751478,12.59,6.8
2015-11-21T09:06:13.460000Z,129.9375,-7.1484,91.7926178864738,82.0,6.1
2015-11-24T13:21:35.730000Z,145.2659,18.7787,86.12423707764111,586.88,6.0
2015-11-24T22:45:38.880000Z,-70.9437,-10.5372,115.51839254865473,606.21,7.6
2015-11-24T22:50:54.370000Z,-71.0184,-10.0598,115.2641536852739,620.56,7.6
2015-11-26T05:45:18.400000Z,-71.2574,-9.1825,114.86951530988279,602.75,6.7
2015-11-27T21:00:22.920000Z,-70.6009,-24.828,123.93548700055729,34.0,6.2
2015-12-04T22:25:00.110000Z,85.0913,-47.6165,95.68873609387049,35.0,7.1
2015-12-09T10:21:48.530000Z,129.5079,-4.1064,89.47932634690751,21.0,6.9
2015-12-09T12:58:01.780000Z,175.2475,-16.7374,131.85837459068938,10.0,6.1
2015-12-17T19:49:53.050000Z,-93.6294,15.8009,110.93901607212756,85.0,6.6
2015-12-19T02:10:53.360000Z,169.3857,-18.3819,128.5800833290157,10.0,6.0
2016-01-01T02:00:39.950000Z,139.4489,-50.5575,123.5492233063754,10.0,6.3
2016-01-14T03:25:28.270000Z,-63.3288,-19.7597,115.52082716137768,582.56,6.1
2016-01-21T18:06:57.690000Z,-106.9344,18.8288,114.36374988969384,10.0,6.6
2016-01-31T17:39:00.280000Z,169.1522,-63.2868,141.43634940908535,10.0,6.0
2016-02-01T19:00:46.260000Z,-179.9563,-30.7636,143.50651003075257,391.0,6.2
2016-02-08T16:19:13.090000Z,154.7073,-6.6214,110.09148915696014,31.62,6.4
2016-02-10T00:33:05.340000Z,-71.5838,-30.5723,127.73253943363592,29.0,6.3
2016-02-12T10:02:24.050000Z,119.4013,-9.6338,85.66973196631055,28.0,6.3
2016-02-17T17:26:02.320000Z,129.0729,0.8451,85.91173584065024,10.0,6.0
2016-02-27T21:29:43.570000Z,139.5956,-51.7897,124.15560137218058,10.0,6.1
2016-03-19T11:26:33.230000Z,-60.7019,17.996,88.77862970692988,26.0,6.0
2016-04-01T19:24:55.370000Z,144.887,-3.3585,100.59072399563618,6.0,6.2
2016-04-03T08:23:52.320000Z,166.8551,-14.3235,124.13923026405867,26.0,6.9
2016-04-06T06:58:48.210000Z,166.6245,-14.0683,123.80425875916983,24.0,6.7
2016-04-07T03:32:53.500000Z,166.5943,-13.9805,123.7253184776557,27.59,6.7
2016-04-14T21:50:27.680000Z,166.4334,-14.5284,123.95827510295204,16.0,6.4
2016-04-15T14:11:26.430000Z,-92.367,13.4008,112.2505246370202,22.41,6.1
2016-04-16T23:58:36.980000Z,-79.9218,0.3819,114.53686766934013,20.59,7.8
2016-04-19T05:25:39.940000Z,-27.2307,-55.7283,113.69711566170064,14.0,6.2
2016-04-20T08:33:47.330000Z,-80.2104,0.639,114.54971644687924,14.0,6.2
2016-04-20T08:35:10.620000Z,-80.0352,0.7079,114.3795082932943,10.0,6.0
2016-04-22T03:03:41.720000Z,-80.5039,-0.2921,115.42417011003232,10.0,6.0
2016-04-25T07:07:08.600000Z,-93.1509,14.479,111.78496067606159,16.0,6.0
2016-04-27T12:51:19.440000Z,-93.0882,14.5178,111.71918114703946,16.0,6.0
2016-04-28T19:33:24.070000Z,167.3786,-16.0429,125.62400801240996,24.0,7.0
2016-04-29T01:33:38.910000Z,-103.7363,10.2752,120.6771266278789,10.0,6.6
2016-05-18T07:57:02.650000Z,-79.7899,0.4261,114.4140686519215,16.0,6.7
2016-05-18T16:46:43.860000Z,-79.616,0.4947,114.24467557672797,29.95,6.9
2016-05-20T18:14:04.670000Z,129.8841,-25.5655,103.63067111943556,10.0,6.0
2016-05-27T04:08:43.950000Z,-178.6481,-20.8101,138.89596633823314,567.48,6.4
2016-05-28T05:38:50.550000Z,-178.2038,-21.9724,139.94563482779787,405.69,6.9
2016-05-28T09:46:59.780000Z,-26.9353,-56.2409,113.8882530714513,78.0,7.2
2016-06-05T16:25:33.540000Z,125.6264,-4.587,86.88688243958582,429.62,6.3
2016-06-06T02:35:32.390000Z,-177.8359,-30.0235,144.74337272644428,43.83,6.1
2016-06-07T10:51:37.720000Z,-105.1731,18.3637,114.09368325182784,10.0,6.3
2016-06-10T03:25:22.920000Z,-86.9633,12.8318,109.63043168793914,10.0,6.1
2016-06-10T04:17:44.840000Z,160.559,-8.6757,115.79313620972621,30.4,6.2
2016-06-14T13:49:22.630000Z,168.8279,-18.7609,128.39739189689524,111.0,6.2
2016-06-19T09:47:23.600000Z,169.0737,-20.2793,129.50321764366888,13.0,6.3
2016-06-20T03:50:55.240000Z,168.7595,-20.2072,129.22446315858124,15.0,6.0
2016-06-21T17:12:07.370000Z,151.8796,-3.4199,105.86868333040533,354.0,6.3
2016-06-30T11:30:33.050000Z,167.4701,-16.0558,125.70017176306851,27.0,6.0
2016-07-10T13:44:40.680000Z,-173.2011,-15.083,138.80712483625703,8.0,6.0
2016-07-11T02:11:04.800000Z,-79.638,0.5812,114.19751419122996,21.0,6.3
2016-07-13T12:11:12.830000Z,-176.443,-28.0052,144.74511238521467,12.0,6.3
2016-07-20T15:13:16.520000Z,169.0547,-18.9285,128.66949768266636,167.0,6.1
2016-07-25T17:26:50.220000Z,-70.5074,-26.1049,124.57164870364228,72.0,6.1
2016-07-25T19:38:45.560000Z,148.0345,-2.969,102.6985749092337,14.0,6.4
2016-07-29T21:18:26.510000Z,145.541,18.5439,86.47459878990286,207.62,7.7
2016-08-04T14:15:13.090000Z,-66.0261,-22.3087,119.05575715704339,270.0,6.2
2016-08-12T01:26:36.290000Z,173.1108,-22.4778,133.83087345152438,16.44,7.2
2016-08-12T03:29:32.850000Z,-177.3437,-25.1679,142.49301399948303,114.09,6.2
2016-08-19T07:32:22.730000Z,-31.874,-55.2793,115.5277987234831,10.0,7.4
2016-08-21T03:45:23.740000Z,-31.7546,-55.2775,115.47136824718109,10.0,6.4
2016-08-23T19:39:44.660000Z,122.4255,-7.2805,86.29861059294981,532.4,6.0
2016-08-31T03:11:36.060000Z,152.7879,-3.6914,106.72477342373064,499.06,6.7
2016-09-01T16:37:57.300000Z,179.1461,-37.3586,145.5711434321379,19.0,7.0
2016-09-01T17:14:06.060000Z,178.9291,-37.0522,145.30149559103188,13.73,6.1
2016-09-08T21:46:20.100000Z,158.7126,-54.6136,135.92325606626216,10.0,6.1
2016-09-10T10:08:20.020000Z,-76.9536,-5.573,116.63137754793495,121.0,6.1
2016-09-14T01:58:31.570000Z,-76.1686,7.3736,106.90290814258603,18.0,6.0
2016-09-14T07:25:00.070000Z,159.1673,-9.329,115.19059091909091,14.0,6.0
2016-09-17T01:20:17.940000Z,140.5718,-2.0829,96.50537984012986,9.0,6.0
2016-09-24T21:07:15.790000Z,-174.984,-18.1706,139.76414575552135,202.0,6.4
2016-09-24T21:28:41.700000Z,-178.2443,-19.7819,138.53004669471656,596.4,6.9
2016-10-15T08:03:38.140000Z,150.3605,-4.2701,105.29671127388951,442.0,6.3
2016-10-17T06:14:58.370000Z,148.8617,-6.0526,105.34052975270271,35.0,6.9
2016-10-26T05:19:50.510000Z,-174.8724,-15.54,138.01265534172592,10.0,6.1
2016-11-04T16:20:43.940000Z,-70.9964,-35.1033,129.48576299404866,90.79,6.4
2016-11-13T11:02:59.070000Z,173.0647,-42.7245,142.74296292028401,22.0,7.8
2016-11-13T11:32:08.970000Z,173.6075,-42.2377,143.00150461661877,24.0,6.5
2016-11-13T11:52:45.010000Z,173.6227,-42.1762,142.99589371220867,13.99,6.1
2016-11-13T13:31:26.290000Z,173.6997,-42.2972,143.08329084803816,6.29,6.2
2016-11-14T00:34:22.610000Z,173.2543,-42.6058,142.84686089609096,9.0,6.5
2016-11-20T20:57:43.980000Z,-68.7645,-31.6428,126.18444811256629,115.79,6.4
2016-11-24T18:43:48.830000Z,-88.8355,11.9597,111.42275825016962,10.34,7.0
2016-12-01T22:40:26.340000Z,-70.8228,-15.2943,118.4533442583133,10.0,6.2
2016-12-05T01:13:04.880000Z,123.3802,-7.3158,87.02611835586467,526.0,6.3
2016-12-08T14:49:46.730000Z,-126.1528,40.4753,98.1311893430323,12.08,6.5
2016-12-08T17:38:46.380000Z,161.3298,-10.676,117.67819884813507,41.0,7.8
2016-12-08T21:56:07.500000Z,161.3137,-10.8416,117.77423574549417,12.26,6.5
2016-12-09T19:10:07.070000Z,161.1227,-10.748,117.57131426623631,21.06,6.9
2016-12-10T16:24:36.560000Z,154.4882,-5.6598,109.29411077327384,157.05,6.1
2016-12-17T10:51:10.500000Z,153.5216,-4.5049,107.8102762404191,94.54,7.9
2016-12-17T11:27:38.940000Z,153.9975,-5.6497,108.92195573016437,26.5,6.3
2016-12-18T05:46:25.270000Z,161.1952,-10.2273,117.28502091596587,39.11,6.0
2016-12-18T09:47:04.940000Z,137.6672,8.3489,87.48815974545207,12.43,6.2
2016-12-18T13:30:11.430000Z,-70.9698,-9.9661,115.1669405785111,622.53,6.4
2016-12-20T04:21:28.590000Z,161.2183,-10.2254,117.3009144784816,11.33,6.4
2016-12-21T00:17:14.990000Z,127.9206,-7.5082,90.5219870980038,152.0,6.7
2016-12-24T01:32:16.040000Z,153.5754,-5.2453,108.3403539752079,35.0,6.0
2016-12-25T14:22:27.030000Z,-73.9403,-43.4053,134.88703169654477,38.0,7.6
2017-01-02T13:14:02.830000Z,179.2383,-23.2513,138.8451727247717,551.62,6.3
2017-01-03T21:52:30.700000Z,176.058,-19.3542,134.12125692307967,12.0,6.9
2017-01-10T15:27:15.130000Z,161.0304,-10.1255,117.0961012599405,28.65,6.3
2017-01-19T23:04:21.130000Z,161.318,-10.3433,117.45204254825471,36.0,6.5
2017-01-22T04:30:22.990000Z,155.1442,-6.2145,110.14885367199778,135.0,7.9
2017-02-18T12:10:17.970000Z,-66.6592,-23.8613,120.42575253732475,222.0,6.3
2017-02-21T14:09:04.320000Z,-63.9047,-19.2814,115.6679279117509,595.98,6.5
2017-02-24T17:28:44.870000Z,-178.8033,-23.2601,140.29314727128937,414.89,6.9
2017-03-04T02:58:20.280000Z,155.748,-7.3277,111.33183899253312,17.0,6.1
2017-03-05T22:47:53.970000Z,149.3619,-5.9945,105.6785488810841,37.0,6.3
2017-03-19T15:43:25.690000Z,160.7536,-8.1364,115.57978945432485,8.37,6.0
2017-04-15T08:19:43.400000Z,-67.7655,-23.2706,120.91988433748922,155.0,6.2
2017-04-18T17:11:47.030000Z,-178.3718,-18.0851,137.32811167182606,628.0,6.0
2017-04-23T02:36:07.840000Z,-72.0063,-33.0361,129.25738090350634,21.0,6.0
2017-04-24T21:38:30.840000Z,-72.0452,-33.0291,129.28271513755163,28.0,6.9
2017-05-09T13:52:10.990000Z,167.3767,-14.5884,124.69556838421596,169.0,6.8
2017-05-10T23:23:37.270000Z,-25.7827,-56.4277,113.50796616280812,17.39,6.5
2017-05-12T10:41:26.380000Z,-90.0562,12.9108,111.36003445968585,10.0,6.2
2017-05-15T13:22:38.580000Z,152.4893,-4.0217,106.72165649187335,10.0,6.2
2017-06-14T07:29:05.630000Z,-91.9882,14.9823,110.74204182312724,94.0,6.9
2017-06-15T00:26:17.550000Z,-178.0541,-30.5139,144.8201722193775,34.0,6.0
2017-06-17T22:26:01.990000Z,179.6059,-24.0934,139.61290277601645,511.0,6.1
2017-06-22T12:31:04.490000Z,-90.9488,13.7527,111.17856715726157,46.82,6.8
2017-06-25T17:42:30.040000Z,-176.4629,-19.6664,139.72587858931064,38.27,6.2
2017-06-28T18:20:55.450000Z,-177.6618,-30.3103,145.01601356097225,19.0,6.0
2017-06-29T07:03:12.020000Z,179.9269,-31.106,143.58162933491363,414.61,6.0
2017-06-30T22:29:45.110000Z,-80.4935,-0.2882,115.41418811993465,13.0,6.0
2017-07-11T07:00:01.210000Z,164.0251,-49.4802,138.177506378726,10.0,6.6
2017-07-13T03:36:08.810000Z,153.1958,-4.7722,107.74476019249717,34.78,6.4
2017-07-18T02:05:19.870000Z,-73.6296,-16.4206,121.26518261552295,44.92,6.4
2017-08-19T02:00:52.550000Z,-178.8406,-17.9609,136.91278327577544,544.0,6.4
2017-08-27T04:17:51.010000Z,148.0803,-1.4513,101.7307583641153,8.0,6.3
2017-09-04T08:07:35.380000Z,-25.5783,-57.7886,114.28352139413897,35.0,6.0
2017-09-08T04:49:20.000000Z,-93.9067,15.0356,111.72351157896112,56.67,8.1
2017-09-19T18:14:38.430000Z,-98.4808,18.5678,110.99460664612269,51.0,7.1
2017-09-20T01:43:30.060000Z,162.5497,-50.371,137.42750721163625,10.0,6.1
2017-09-20T20:09:49.610000Z,169.0946,-18.7854,128.61152982028162,197.0,6.4
2017-09-23T12:53:02.420000Z,-94.9509,16.7732,110.80580620957114,9.62,6.1
