ARSSxx_SA SKS EQ151201019   25.83   43.15    1.00   13.00    1.10    0.40  208.59   28.59    -60.403  -26.848   10.000 A    42.8935    25.3593
ASYSxx_SA SKS EQ102810326   27.50   44.34    9.00    3.50    1.20    0.23   23.66   23.67     51.374 -175.361   19.000 B    44.5931    28.0775
ASYSxx_SA SKS EQ102810349   27.50   44.34    8.00    3.00    1.25    0.20   23.62   23.62     51.287 -175.180   27.700 B    44.5919    28.0761
ASYSxx_SA SKS EQ110010956   27.50   44.34   26.00   14.50    0.90    0.35  252.11   72.12    -26.803  -63.136  576.800 B    43.9465    27.3730
ASYSxx_SA SKS EQ110381953   27.50   44.34   61.00   15.00    0.80    0.30   86.77   86.77     -7.154  155.184  415.000 B    44.7914    27.5254
ASYSxx_SA SKS EQ110381953   27.50   44.34   61.00   15.00    0.80    0.30   86.77   86.77     -7.154  155.184  415.000 B    44.7914    27.5254
ASYSxx_SA SKS EQ112420657   27.50   44.34  171.00    4.50    1.45    0.38   99.11    9.12     -6.362  126.752  469.800 B    45.0461    27.3867
ASYSxx_SA SKS EQ112451347   27.50   44.34   29.00   13.50    0.75    0.25  250.40   70.40    -28.398  -63.029  578.900 B    43.9535    27.3623
ASYSxx_SA SKS EQ112980324   27.50   44.34    4.00    4.50    1.50    0.35   21.39   21.39     52.159 -171.826   38.000 B    44.5675    28.0808
ASYSxx_SA SKS EQ113040716   27.50   44.34  177.00    7.50    0.95    0.20   26.37   26.37     52.366  177.932  159.000 B    44.6363    28.0977
ASYSxx_SA SKS EQ121490507   27.50   44.34   12.00   19.50    0.65    0.30  250.79   70.80    -28.043  -63.094  586.900 A    43.9522    27.3649
ASYSxx_SA SKS EQ123451653   27.50   44.34  172.00    3.00    1.75    0.28   97.84    7.84     -6.533  129.825  155.000 B    45.0232    27.4060
ASYSxx_SA SKS EQ130531201   27.50   44.34   16.00   20.00    0.50    0.28  250.88   70.88    -27.993  -63.195  585.800 B    43.9525    27.3656
ASYSxx_SA SKS EQ132240053   27.50   44.34  166.00    3.50    1.30    0.17   98.37    8.37     -7.135  129.809   95.000 B    45.0206    27.3998
ASYSxx_SA SKS EQ132470627   27.50   44.34    2.00    4.50    1.20    0.22   23.29   23.29     51.573 -174.854   17.000 B    44.5892    28.0790
ASYSxx_SA SKS EQ132480543   27.50   44.34    0.00    3.50    1.10    0.15   23.23   23.23     51.383 -174.529   27.400 B    44.5873    28.0762
BADRxx_SA SKS EQ150472200   23.88   38.66   16.00    6.00    1.80    0.40  211.83   31.83    -55.520  -28.259   13.000 A    38.3469    23.3756
BAHS2x_SA SKS EQ141800556   20.87   41.19    0.00   13.00    1.10    0.30   63.37   63.37     24.388  142.628   48.000 A    41.7821    21.1669
BAHS2x_SA SKS EQ142671116   20.87   41.19   14.00    6.00    1.00    0.15  252.44   72.44    -23.801  -66.632  224.000 A    40.7726    20.7379
BAHS2x_SA SKS EQ150421857   20.87   41.19   14.00    7.50    0.90    0.15  253.18   73.18    -23.112  -66.689  223.000 A    40.7701    20.7431
BAHS2x_SA SKS EQ150820451   20.87   41.19    5.00   11.00    1.15    0.43  258.84   78.84    -18.353  -69.166  130.000 B    40.7670    20.7865
BAHSxx_SA SKS EQ120740908   19.97   41.60    0.00    9.50    1.15    0.20   47.64   47.64     40.887  144.944   12.000 B    42.1350    20.4579
BAHSxx_SA SKS EQ122752221   19.97   41.60    0.00    7.50    0.95    0.15   49.18   49.18     39.808  143.099   15.000 A    42.1571    20.4512
BAHSxx_SA SKS EQ122901241   19.97   41.60    4.00    6.00    1.10    0.20   36.17   36.17     49.618  156.438   81.000 B    42.0010    20.5184
BAHSxx_SA SKS EQ122970853   19.97   41.60  177.00    3.50    1.15    0.12   60.34   60.34     29.057  139.251  436.000 A    42.2150    20.3201
BAHSxx_SA SKS EQ123040249   19.97   41.60   14.00    5.50    1.95    0.40  355.82   85.82     52.365 -131.902    9.000 B    41.5642    20.4599
BAHSxx_SA SKS EQ123191902   19.97   41.60   11.00    4.00    1.15    0.12  247.13   67.13    -29.118  -71.190   63.000 B    41.2307    19.8142
BAHSxx_SA SKS EQ123500449   19.97   41.60  163.00    6.00    0.90    0.13   27.19   27.19     52.268  174.038   26.000 B    41.8726    20.5006
